dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-06-09 00:00:00,19.5,19.65,1020,82,16.35,0.0,75,10000,6.71,360,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-09,0
2022-06-09 01:00:00,19.45,19.59,1020,82,16.3,0.0,75,10000,7.15,360,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-09,1
2022-06-09 02:00:00,19.38,19.51,1019,82,16.23,0.0,75,10000,7.15,360,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-09,2
2022-06-09 03:00:00,19.09,19.17,1019,81,15.76,0.0,75,10000,7.6,360,7.6,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-09,3
2022-06-09 04:00:00,18.89,18.95,1018,81,15.56,0.0,75,10000,5.14,340,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-09,4
2022-06-09 05:00:00,18.87,18.93,1018,81,15.54,0.0,40,10000,7.15,360,10.73,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-06-09,5
2022-06-09 06:00:00,19.01,19.08,1018,81,15.68,0.13,40,10000,11.62,225,12.96,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-06-09,6
2022-06-09 07:00:00,19.33,19.43,1019,81,15.99,0.75,20,10000,12.96,360,14.75,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",2022-06-09,7
2022-06-09 08:00:00,20.81,20.88,1019,74,16.01,2.04,20,10000,13.86,360,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-09,8
2022-06-09 09:00:00,22.16,22.23,1018,69,16.21,4.09,20,10000,11.62,315,12.96,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-09,9
