dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-12-20 00:00:00,16.7,16.46,1022,78,12.85,0.0,75,4000,18.78,270,29.5,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.18},2022-12-20,0
2022-12-20 01:00:00,16.7,16.46,1021,78,12.85,0.0,75,5000,29.95,225,31.74,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,2022-12-20,1
2022-12-20 02:00:00,16.7,16.38,1022,75,12.25,0.0,75,6000,16.09,337,20.12,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.75},2022-12-20,2
2022-12-20 03:00:00,16.7,16.54,1021,81,13.43,0.0,75,10000,12.52,225,16.09,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-20,3
2022-12-20 04:00:00,17.08,16.96,1021,81,13.8,0.0,75,10000,16.99,315,20.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-20,4
2022-12-20 05:00:00,17.42,17.7,1018,95,16.61,0.0,75,10000,8.23,210,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-20,5
2022-12-20 06:00:00,17.08,16.96,1020,81,13.8,0.0,75,6000,16.99,225,19.22,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.42},2022-12-20,6
2022-12-20 07:00:00,16.73,16.57,1021,81,13.46,0.0,75,7000,16.09,135,16.09,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.86},2022-12-20,7
2022-12-20 08:00:00,17.01,16.8,1021,78,13.15,0.0,75,6000,9.39,315,17.88,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",{'1h': 0.49},2022-12-20,8
2022-12-20 09:00:00,16.69,16.45,1021,78,12.84,0.26,75,10000,9.39,360,21.9,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-20,9
2022-12-20 10:00:00,17.22,17.45,1020,94,16.25,0.78,75,10000,6.69,220,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-20,10
2022-12-20 11:00:00,18.05,18.31,1021,92,16.73,1.42,75,10000,6.26,259,8.94,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-20,11
2022-12-20 12:00:00,18.59,18.36,1023,71,13.23,1.9,75,10000,12.07,225,14.75,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-20,12
2022-12-20 13:00:00,18.76,18.52,1022,70,13.18,1.96,40,10000,8.05,360,10.28,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-20,13
2022-12-20 14:00:00,18.43,18.08,1023,67,12.2,1.56,75,10000,8.05,360,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-20,14
2022-12-20 15:00:00,18.61,18.56,1021,78,14.7,0.94,40,10000,6.69,250,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-20,15
2022-12-20 16:00:00,18.12,17.95,1023,75,13.62,0.38,40,10000,8.05,315,10.73,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-20,16
2022-12-20 17:00:00,17.18,16.86,1024,73,12.3,0.0,20,10000,5.81,180,9.39,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-12-20,17
2022-12-20 18:00:00,16.27,15.91,1025,75,11.84,0.0,20,10000,8.05,360,8.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-20,18
2022-12-20 19:00:00,16.04,15.66,1026,75,11.61,0.0,20,10000,4.12,240,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-20,19
2022-12-20 20:00:00,15.78,15.4,1026,76,11.56,0.0,20,10000,4.02,315,8.49,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-20,20
2022-12-20 21:00:00,15.43,15.01,1027,76,11.22,0.0,40,10000,3.09,230,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-20,21
2022-12-20 22:00:00,15.87,15.42,1027,73,11.04,0.0,40,10000,4.47,270,5.36,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-20,22
2022-12-20 23:00:00,15.92,15.53,1028,75,11.5,0.0,40,10000,10.28,315,10.28,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-20,23
2022-12-21 00:00:00,15.5,15.01,1028,73,10.69,0.0,40,10000,5.36,315,7.6,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-21,0
2022-12-21 01:00:00,15.92,15.5,1028,74,11.3,0.0,40,10000,6.71,270,7.15,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-21,1
