dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-11-02 00:00:00,12.95,12.34,1024,78,9.21,0.0,0,10000,4.47,135,4.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,0,
2022-11-02 01:00:00,13.01,12.48,1025,81,9.83,0.0,0,10000,2.06,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,1,
2022-11-02 02:00:00,12.9,12.31,1025,79,9.35,0.0,0,10000,2.06,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,2,
2022-11-02 03:00:00,12.43,11.74,1023,77,8.51,0.0,0,10000,2.68,135,2.68,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,3,
2022-11-02 04:00:00,12.45,11.79,1023,78,8.72,0.0,0,10000,1.79,135,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,4,
2022-11-02 05:00:00,12.84,12.11,1023,74,8.33,0.0,0,10000,3.09,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,5,
2022-11-02 06:00:00,12.77,11.98,1023,72,7.86,0.0,0,10000,2.68,180,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,6,
2022-11-02 07:00:00,12.49,11.75,1023,75,8.19,0.0,0,10000,4.63,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-02,7,
2022-11-02 08:00:00,13.02,12.36,1023,76,8.89,0.11,0,10000,4.12,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-11-02,8,
2022-11-02 09:00:00,14.3,13.77,1025,76,10.13,0.56,0,10000,4.12,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-11-02,9,
2022-11-02 10:00:00,15.61,15.18,1025,75,11.2,1.25,0,10000,3.6,20,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-11-02,10,
2022-11-02 11:00:00,16.77,16.28,1023,68,10.84,2.1,0,10000,2.24,135,2.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-11-02,11,
2022-11-02 12:00:00,17.41,16.96,1023,67,11.23,2.72,0,10000,2.57,220,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-11-02,12,
