dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-07-31 00:00:00,23.3,23.25,1015,60,15.11,0.0,0,10000,1.79,225,2.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-31,0
2022-07-31 01:00:00,23.37,23.33,1015,60,15.17,0.0,0,10000,3.09,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-31,1
2022-07-31 02:00:00,22.42,22.36,1015,63,15.04,0.0,0,10000,2.68,247,2.68,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-31,2
2022-07-31 03:00:00,21.95,21.92,1014,66,15.31,0.0,0,10000,2.57,250,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-31,3
2022-07-31 04:00:00,22.21,22.18,1014,65,15.32,0.0,0,10000,4.02,225,4.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-31,4
2022-07-31 05:00:00,21.73,21.63,1014,64,14.63,0.0,0,10000,2.57,280,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-31,5
2022-07-31 06:00:00,21.93,21.85,1014,64,14.82,0.0,0,10000,4.12,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,6
2022-07-31 07:00:00,23.6,23.69,1015,64,16.4,0.52,0,10000,3.6,20,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,7
2022-07-31 08:00:00,24.55,24.63,1016,60,16.28,1.64,0,10000,3.09,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,8
2022-07-31 09:00:00,27.52,28.25,1016,54,17.39,3.49,0,10000,2.68,225,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,9
2022-07-31 10:00:00,28.24,29.35,1016,56,18.63,5.56,0,10000,3.09,220,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,10
2022-07-31 11:00:00,30.4,30.85,1016,45,17.14,7.64,0,10000,8.05,180,11.62,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,11
2022-07-31 12:00:00,33.02,32.02,1015,30,13.14,8.96,0,10000,7.6,270,8.49,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,12
2022-07-31 13:00:00,33.54,32.53,1015,29,13.07,8.81,0,10000,12.96,180,14.31,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,13
2022-07-31 14:00:00,33.57,32.72,1015,30,13.62,7.8,0,10000,9.39,180,12.07,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,14
2022-07-31 15:00:00,33.44,32.71,1014,31,14.01,5.94,0,10000,6.71,270,12.07,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,15
2022-07-31 16:00:00,33.2,32.73,1014,33,14.77,3.76,0,10000,5.14,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,16
2022-07-31 17:00:00,32.72,32.25,1015,34,14.81,1.88,0,10000,4.12,250,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,17
2022-07-31 18:00:00,32.25,30.87,1014,28,11.44,0.69,0,10000,4.63,300,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,18
2022-07-31 19:00:00,29.77,29.54,1014,41,15.11,0.15,0,10000,5.14,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-31,19
2022-07-31 20:00:00,27.38,27.45,1013,45,14.41,0.0,20,10000,4.63,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-31,20
2022-07-31 21:00:00,26.99,27.12,1014,45,14.05,0.0,40,7000,5.14,300,,"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50n'}]",2022-07-31,21
2022-07-31 22:00:00,25.22,25.18,1015,53,14.97,0.0,20,8000,4.12,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-31,22
2022-07-31 23:00:00,24.38,24.31,1014,55,14.76,0.0,20,10000,3.13,157,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-31,23
2022-08-01 00:00:00,24.26,24.26,1014,58,15.48,0.0,0,10000,1.54,180,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,0
2022-08-01 01:00:00,23.55,23.53,1014,60,15.34,0.0,0,10000,4.92,135,4.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,1
2022-08-01 02:00:00,22.47,22.47,1014,65,15.57,0.0,0,10000,1.79,315,4.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,2
2022-08-01 03:00:00,22.25,22.25,1014,66,15.6,0.0,0,10000,4.63,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,3
2022-08-01 04:00:00,21.61,21.6,1014,68,15.46,0.0,0,10000,2.06,0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,4
2022-08-01 05:00:00,21.19,21.11,1014,67,14.82,0.0,0,10000,1.54,190,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,5
2022-08-01 06:00:00,20.3,20.34,1014,75,15.73,0.0,0,10000,4.12,20,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,6
2022-08-01 07:00:00,20.92,21.03,1015,75,16.33,0.54,20,10000,2.57,10,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-01,7
2022-08-01 08:00:00,22.59,22.78,1016,72,17.29,1.7,0,10000,4.12,20,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,8
2022-08-01 09:00:00,26.16,26.16,1015,59,17.52,3.65,0,10000,3.13,360,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,9
2022-08-01 10:00:00,27.83,28.8,1015,56,18.25,5.65,0,10000,3.09,80,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,10
2022-08-01 11:00:00,29.69,30.75,1015,51,18.48,7.78,0,10000,5.81,270,7.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,11
2022-08-01 12:00:00,31.13,32.25,1015,47,18.49,9.13,0,10000,5.81,180,10.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,12
2022-08-01 13:00:00,31.34,32.21,1015,45,17.99,8.6,0,10000,8.05,135,14.31,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,13
2022-08-01 14:00:00,31.44,32.0,1014,43,17.36,7.61,0,10000,12.52,180,12.52,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,14
2022-08-01 15:00:00,31.36,31.88,1014,43,17.28,5.79,0,10000,8.23,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,15
2022-08-01 16:00:00,31.85,32.24,1013,41,16.97,3.63,0,10000,7.15,315,7.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,16
2022-08-01 17:00:00,32.22,32.24,1014,38,16.11,1.82,0,10000,5.66,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,17
2022-08-01 18:00:00,30.06,30.0,1014,42,15.75,0.66,0,10000,5.14,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,18
2022-08-01 19:00:00,28.53,28.23,1014,41,14.01,0.14,0,10000,4.92,360,8.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-01,19
2022-08-01 20:00:00,24.94,24.9,1014,54,15.0,0.0,0,10000,5.66,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,20
2022-08-01 21:00:00,23.29,23.19,1014,58,14.57,0.0,0,10000,2.24,313,2.68,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,21
2022-08-01 22:00:00,22.21,22.13,1015,63,14.84,0.0,0,10000,1.79,315,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,22
2022-08-01 23:00:00,21.08,21.07,1015,70,15.4,0.0,0,10000,2.57,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-01,23
