dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-07-04 00:00:00,17.86,17.84,1017,82,14.75,0.0,20,10000,5.36,337,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-04,0
2022-07-04 01:00:00,17.86,17.82,1017,81,14.56,0.0,20,10000,3.13,360,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-04,1
2022-07-04 02:00:00,17.85,17.78,1017,80,14.36,0.0,20,10000,3.13,360,3.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-04,2
2022-07-04 03:00:00,17.33,17.29,1017,83,14.42,0.0,20,10000,1.79,278,2.68,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-04,3
2022-07-04 04:00:00,17.5,17.45,1017,82,14.4,0.0,75,10000,2.24,270,2.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-07-04,4
2022-07-04 05:00:00,17.81,17.76,1017,81,14.51,0.0,75,10000,2.24,270,2.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-07-04,5
2022-07-04 06:00:00,17.86,17.84,1017,82,14.75,0.09,100,10000,1.34,360,1.34,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-07-04,6
2022-07-04 07:00:00,18.29,18.29,1017,81,14.98,0.45,100,10000,2.24,315,2.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-07-04,7
2022-07-04 08:00:00,18.36,18.34,1018,80,14.85,1.21,75,10000,2.24,360,4.47,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-07-04,8
2022-07-04 09:00:00,19.22,19.21,1018,77,15.09,2.43,75,10000,1.34,315,1.34,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-07-04,9
