dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-12-22 00:00:00,16.21,15.87,1031,76,11.98,0.0,75,10000,4.47,315,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,0
2022-12-22 01:00:00,16.16,15.82,1031,76,11.93,0.0,75,10000,4.02,270,7.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,1
2022-12-22 02:00:00,16.16,15.82,1031,76,11.93,0.0,75,10000,5.81,270,7.6,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,2
2022-12-22 03:00:00,16.05,15.69,1031,76,11.82,0.0,75,10000,3.13,315,5.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,3
2022-12-22 04:00:00,16.05,15.64,1031,74,11.42,0.0,75,10000,4.02,315,4.47,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,4
2022-12-22 05:00:00,16.05,15.64,1031,74,11.42,0.0,75,10000,4.02,270,4.02,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,5
2022-12-22 06:00:00,16.05,15.59,1031,72,11.01,0.0,75,10000,3.13,270,5.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-22,6
2022-12-22 07:00:00,16.17,15.62,1032,68,10.27,0.0,75,10000,5.36,292,5.36,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",2022-12-22,7
2022-12-22 08:00:00,16.18,15.63,1032,68,10.28,0.0,75,10000,5.36,315,7.15,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",2022-12-22,8
2022-12-22 09:00:00,16.08,15.73,1032,76,11.85,0.28,75,10000,4.47,270,4.92,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-22,9
2022-12-22 10:00:00,16.69,16.37,1032,75,12.24,0.83,75,10000,7.6,225,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-22,10
2022-12-22 11:00:00,17.33,16.97,1032,71,12.03,1.52,75,10000,4.92,135,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-22,11
2022-12-22 12:00:00,17.77,17.56,1032,75,13.29,2.04,75,10000,7.6,360,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-22,12
2022-12-22 13:00:00,18.3,18.04,1033,71,12.96,2.1,75,10000,10.28,292,11.62,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-22,13
2022-12-22 14:00:00,17.91,17.74,1031,76,13.62,1.67,75,10000,8.49,270,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-22,14
