dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-04-17 04:00:00,12.37,11.73,1015,79,8.84,0.0,20,10000,4.02,321,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-04-17,4,5.81
2022-04-17 05:00:00,12.2,11.59,1015,81,9.04,0.0,20,10000,5.14,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-04-17,5,
2022-04-17 06:00:00,12.2,11.56,1016,80,8.86,0.0,20,10000,10.8,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,6,
2022-04-17 07:00:00,12.83,12.21,1016,78,9.09,0.25,20,10000,9.26,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,7,
2022-04-17 08:00:00,13.87,13.22,1016,73,9.12,1.0,20,10000,7.2,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,8,
2022-04-17 09:00:00,15.23,14.61,1020,69,9.59,2.38,20,10000,6.17,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,9,
2022-04-17 10:00:00,16.98,16.43,1016,65,10.36,3.78,20,10000,9.26,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,10,
2022-04-17 11:00:00,18.76,18.23,1016,59,10.59,5.37,20,10000,8.23,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,11,
2022-04-17 12:00:00,19.86,19.44,1016,59,11.62,6.4,20,10000,7.2,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,12,
2022-04-17 13:00:00,20.59,20.22,1015,58,12.05,6.83,20,10000,10.8,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,13,
2022-04-17 14:00:00,20.59,20.19,1015,57,11.78,5.97,20,10000,10.8,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,14,
2022-04-17 15:00:00,20.01,19.63,1014,60,12.02,4.42,20,10000,8.75,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,15,
2022-04-17 16:00:00,19.93,19.52,1014,59,11.69,2.75,20,10000,10.8,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,16,
2022-04-17 17:00:00,19.65,19.13,1013,56,10.64,1.26,20,10000,10.8,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,17,
2022-04-17 18:00:00,18.31,17.79,1013,61,10.67,0.39,20,10000,11.83,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,18,
2022-04-17 19:00:00,16.56,16.02,1013,67,10.42,0.0,20,10000,9.77,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-04-17,19,
2022-04-17 20:00:00,15.16,14.66,1014,74,10.56,0.0,20,10000,11.32,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-04-17,20,
2022-04-17 21:00:00,14.75,14.29,1014,77,10.76,0.0,0,10000,11.32,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-17,21,
2022-04-17 22:00:00,14.73,14.24,1014,76,10.55,0.0,20,10000,5.14,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-04-17,22,
2022-04-17 23:00:00,14.73,14.3,1013,78,10.94,0.0,20,10000,4.12,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-04-17,23,
