dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-01-12 00:00:00,10.93,10.4,1021,89,9.19,0.0,0,10000,1.54,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-01-12,0
2022-01-12 01:00:00,10.76,10.22,1021,89,9.02,0.0,0,10000,1.79,119,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",3.13,2022-01-12,1
2022-01-12 02:00:00,10.83,10.21,1021,86,8.58,0.0,0,10000,0.89,102,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",1.79,2022-01-12,2
2022-01-12 03:00:00,10.83,10.16,1021,84,8.24,0.0,0,10000,1.34,123,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.02,2022-01-12,3
2022-01-12 04:00:00,10.31,9.54,1021,82,7.38,0.0,0,10000,0.45,108,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",1.34,2022-01-12,4
2022-01-12 05:00:00,10.54,9.69,1019,78,6.87,0.0,0,10000,1.79,94,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2.68,2022-01-12,5
2022-01-12 06:00:00,10.22,9.31,1019,77,6.37,0.0,0,10000,1.34,124,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",5.36,2022-01-12,6
2022-01-12 07:00:00,9.79,9.13,1022,79,6.33,0.0,0,10000,1.79,132,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",5.36,2022-01-12,7
2022-01-12 08:00:00,9.31,7.88,1022,80,6.04,0.0,0,10000,2.68,106,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",4.92,2022-01-12,8
2022-01-12 09:00:00,10.38,9.46,1023,76,6.34,0.3,0,10000,1.79,112,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",4.02,2022-01-12,9
2022-01-12 10:00:00,12.2,11.25,1024,68,6.48,0.81,0,10000,2.24,124,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",4.92,2022-01-12,10
2022-01-12 11:00:00,13.01,12.12,1024,67,7.03,1.42,0,10000,1.79,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",6.26,2022-01-12,11
2022-01-12 12:00:00,14.12,13.23,1024,63,7.19,1.89,0,10000,2.24,124,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",6.26,2022-01-12,12
2022-01-12 13:00:00,15.3,14.53,1023,63,8.31,1.85,0,10000,1.79,107,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.36,2022-01-12,13
2022-01-12 14:00:00,16.1,15.36,1022,61,8.59,1.51,0,10000,2.68,125,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",6.26,2022-01-12,14
2022-01-12 15:00:00,16.59,15.82,1022,58,8.3,0.93,0,10000,2.68,115,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.81,2022-01-12,15
2022-01-12 16:00:00,16.87,16.13,1022,58,8.57,0.4,0,10000,2.24,133,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.36,2022-01-12,16
2022-01-12 17:00:00,16.18,15.42,1022,60,8.42,0.0,0,10000,2.68,127,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.36,2022-01-12,17
2022-01-12 18:00:00,14.56,13.72,1020,63,7.61,0.0,0,10000,1.34,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",3.58,2022-01-12,18
2022-01-12 19:00:00,13.56,12.62,1020,63,6.66,0.0,0,10000,2.68,122,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.47,2022-01-12,19
