dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour,rain
2022-12-18 10:00:00,12.8,12.12,1026,76,8.68,0.73,75,10000,5.66,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-18,10,
2022-12-18 11:00:00,14.08,13.48,1027,74,9.52,1.33,75,10000,6.69,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-18,11,
2022-12-18 12:00:00,14.41,13.86,1026,75,10.04,1.78,75,10000,7.2,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-18,12,
2022-12-18 13:00:00,15.05,14.52,1026,73,10.25,1.6,75,10000,7.2,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-18,13,
2022-12-18 14:00:00,15.79,15.33,1025,73,10.97,1.27,75,10000,9.83,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",17.88,2022-12-18,14,
2022-12-18 15:00:00,16.43,16.06,1025,74,11.79,0.77,75,10000,12.96,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",17.43,2022-12-18,15,
2022-12-18 16:00:00,16.68,16.28,1025,72,11.61,0.3,75,10000,14.75,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",17.43,2022-12-18,16,
2022-12-18 17:00:00,16.38,15.95,1025,72,11.33,0.0,75,10000,16.09,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",21.01,2022-12-18,17,
2022-12-18 18:00:00,16.64,16.19,1025,70,11.15,0.0,75,10000,12.07,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.2,2022-12-18,18,
2022-12-18 19:00:00,16.16,15.79,1025,75,11.73,0.0,75,10000,16.09,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",16.09,2022-12-18,19,
2022-12-18 20:00:00,16.16,15.74,1026,73,11.32,0.0,75,10000,10.28,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.2,2022-12-18,20,
2022-12-18 21:00:00,16.05,15.59,1025,72,11.01,0.0,75,10000,18.78,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",18.78,2022-12-18,21,
2022-12-18 22:00:00,15.92,15.42,1026,71,10.67,0.0,75,10000,10.28,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.86,2022-12-18,22,
2022-12-18 23:00:00,15.45,14.98,1025,74,10.84,0.0,40,10000,9.83,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",16.54,2022-12-18,23,
2022-12-19 00:00:00,15.5,15.01,1025,73,10.69,0.0,40,10000,13.86,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",16.99,2022-12-19,0,
2022-12-19 01:00:00,15.45,14.83,1027,68,9.58,0.0,75,10000,14.75,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",17.43,2022-12-19,1,
2022-12-19 02:00:00,15.5,14.99,1025,72,10.48,0.0,40,10000,12.07,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",14.31,2022-12-19,2,
2022-12-19 03:00:00,15.5,15.01,1025,73,10.69,0.0,75,10000,13.86,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.86,2022-12-19,3,
2022-12-19 04:00:00,15.17,14.67,1024,74,10.57,0.0,75,10000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",12.52,2022-12-19,4,
2022-12-19 05:00:00,14.57,14.04,1024,75,10.19,0.0,75,10000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10.28,2022-12-19,5,
2022-12-19 06:00:00,14.41,13.84,1024,74,9.84,0.0,75,10000,9.39,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.86,2022-12-19,6,
2022-12-19 07:00:00,14.79,14.28,1024,75,10.41,0.0,40,10000,8.05,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",12.96,2022-12-19,7,
2022-12-19 08:00:00,15.1,14.57,1025,73,10.3,0.0,40,10000,10.28,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",13.86,2022-12-19,8,
2022-12-19 09:00:00,15.05,14.54,1024,74,10.46,0.13,75,10000,15.2,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",21.01,2022-12-19,9,
2022-12-19 10:00:00,15.81,15.38,1025,74,11.19,0.21,75,10000,17.88,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",18.78,2022-12-19,10,
2022-12-19 11:00:00,16.45,16.11,1025,75,12.01,0.38,75,10000,8.05,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",21.46,2022-12-19,11,
2022-12-19 12:00:00,16.66,16.26,1025,72,11.59,0.51,75,10000,13.86,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",19.67,2022-12-19,12,
2022-12-19 13:00:00,16.7,16.33,1024,73,11.84,1.42,75,10000,16.54,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",17.43,2022-12-19,13,
2022-12-19 14:00:00,17.32,17.01,1023,73,12.44,1.13,75,10000,22.35,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",22.35,2022-12-19,14,
2022-12-19 15:00:00,17.44,17.17,1023,74,12.76,0.68,75,10000,15.2,247,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",19.67,2022-12-19,15,
2022-12-19 16:00:00,17.28,17.0,1023,74,12.61,0.22,75,10000,18.78,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",21.9,2022-12-19,16,
2022-12-19 17:00:00,17.26,16.97,1023,74,12.59,0.0,75,10000,22.8,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",22.8,2022-12-19,17,
2022-12-19 18:00:00,17.27,16.96,1023,73,12.39,0.0,75,10000,16.09,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",22.35,2022-12-19,18,
2022-12-19 19:00:00,17.05,16.69,1023,72,11.97,0.0,75,10000,14.31,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",20.12,2022-12-19,19,
2022-12-19 20:00:00,17.03,16.64,1023,71,11.74,0.0,75,7000,18.78,315,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",22.8,2022-12-19,20,
2022-12-19 21:00:00,16.7,16.33,1023,73,11.84,0.0,75,4000,18.78,315,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",22.35,2022-12-19,21,{'1h': 0.27}
2022-12-19 22:00:00,16.7,16.38,1023,75,12.25,0.0,75,10000,16.99,292,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",25.03,2022-12-19,22,{'1h': 0.75}
2022-12-19 23:00:00,16.7,16.38,1022,75,12.25,0.0,75,7000,22.8,292,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",26.82,2022-12-19,23,{'1h': 0.32}
