dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-11-24 12:00:00,18.02,18.12,1017,86,15.64,0.67,75,6000,8.49,292,26.38,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",2022-11-24,12,{'1h': 0.65}
2022-11-24 13:00:00,17.3,17.44,1017,90,15.65,1.75,75,9000,12.07,315,16.09,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-11-24,13,{'1h': 0.24}
2022-11-24 14:00:00,17.27,17.38,1017,89,15.44,1.43,75,10000,4.63,280,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-11-24,14,
2022-11-24 15:00:00,18.02,18.07,1017,84,15.28,0.87,75,10000,3.6,250,,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2022-11-24,15,
2022-11-24 16:00:00,18.42,18.35,1017,78,14.52,0.48,20,10000,3.09,290,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-11-24,16,
2022-11-24 17:00:00,17.23,17.2,1018,84,14.5,0.0,20,10000,3.09,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-11-24,17,
2022-11-24 18:00:00,16.57,16.5,1018,85,14.04,0.0,20,10000,4.92,315,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-11-24,18,
2022-11-24 19:00:00,16.16,16.1,1019,87,14.0,0.0,40,10000,4.92,360,6.71,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-11-24,19,
2022-11-24 20:00:00,16.04,15.95,1019,86,13.7,0.0,20,10000,3.09,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-11-24,20,
2022-11-24 21:00:00,15.31,15.17,1020,87,13.16,0.0,20,10000,8.05,360,8.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-11-24,21,
2022-11-24 22:00:00,15.23,15.0,1020,84,12.55,0.0,0,10000,4.92,135,6.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-11-24,22,
2022-11-24 23:00:00,15.23,15.0,1021,84,12.55,0.0,20,10000,1.54,310,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-11-24,23,
