dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-04-15 00:00:00,12.94,12.4,1017,81,9.76,0.0,0,10000,4.12,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-15,0
2022-04-15 01:00:00,12.79,12.21,1016,80,9.43,0.0,0,10000,3.09,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-15,1
2022-04-15 02:00:00,12.56,11.91,1016,78,8.83,0.0,0,10000,3.09,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-15,2
2022-04-15 03:00:00,12.59,11.94,1014,78,8.86,0.0,0,10000,3.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-15,3
2022-04-15 04:00:00,11.99,11.39,1016,82,9.02,0.0,0,10000,4.63,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-15,4
2022-04-15 05:00:00,11.87,11.28,1016,83,9.08,0.0,0,10000,5.14,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-04-15,5
2022-04-15 06:00:00,11.74,11.19,1017,85,9.3,0.0,20,10000,5.66,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-04-15,6
2022-04-15 07:00:00,12.56,12.01,1017,82,9.57,0.28,20,10000,6.17,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-15,7
2022-04-15 08:00:00,13.92,13.4,1017,78,10.15,1.16,20,10000,3.6,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-04-15,8
2022-04-15 09:00:00,15.87,15.34,1021,70,10.41,2.81,0,10000,3.6,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-04-15,9
2022-04-15 10:00:00,18.33,17.89,1018,64,11.41,5.02,0,10000,4.12,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-04-15,10
2022-04-15 11:00:00,19.8,19.43,1018,61,12.07,7.16,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-04-15,11
2022-04-15 12:00:00,20.77,20.44,1018,59,12.47,8.56,0,10000,3.6,210,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-04-15,12
