dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-10-29 00:00:00,20.4,20.35,1016,71,14.97,0.0,0,10000,14.31,225,19.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-29,0
2022-10-29 01:00:00,20.45,20.46,1016,73,15.45,0.0,40,10000,10.73,292,16.99,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-10-29,1
2022-10-29 02:00:00,20.71,20.72,1016,72,15.49,0.0,75,10000,12.96,315,18.78,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-29,2
2022-10-29 03:00:00,20.46,20.49,1015,74,15.67,0.0,75,10000,17.43,337,17.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-29,3
2022-10-29 04:00:00,19.99,20.08,1015,78,16.04,0.0,75,10000,12.96,180,18.78,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-10-29,4
2022-10-29 05:00:00,19.81,19.96,1015,81,16.46,0.0,20,10000,12.52,315,17.43,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-29,5
2022-10-29 06:00:00,19.75,19.95,1015,83,16.78,0.0,75,10000,12.07,225,16.99,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2022-10-29,6
2022-10-29 07:00:00,19.75,20.0,1015,85,17.16,0.0,40,10000,10.28,247,16.09,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-10-29,7
2022-10-29 08:00:00,19.75,20.0,1016,85,17.16,0.12,75,10000,18.78,225,18.78,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-10-29,8
2022-10-29 09:00:00,19.84,20.15,1016,87,17.61,0.55,75,10000,7.15,360,16.99,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-10-29,9
2022-10-29 10:00:00,19.71,20.16,1019,93,18.55,1.18,75,7000,6.17,220,,"[{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.86},2022-10-29,10
2022-10-29 11:00:00,17.53,17.92,1018,99,17.37,1.99,20,10000,4.12,230,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-29,11
2022-10-29 12:00:00,19.09,19.46,1019,92,17.76,2.55,40,10000,2.57,190,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-10-29,12
2022-10-29 13:00:00,19.77,19.89,1017,80,16.22,1.56,40,10000,2.24,315,2.68,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-10-29,13
2022-10-29 14:00:00,20.66,20.87,1016,80,17.09,1.29,20,10000,4.02,315,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-29,14
2022-10-29 15:00:00,21.27,21.44,1017,76,16.87,0.83,40,10000,5.81,315,7.6,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-10-29,15
2022-10-29 16:00:00,20.11,20.29,1017,81,16.75,0.67,40,10000,3.09,290,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-10-29,16
2022-10-29 17:00:00,19.58,19.73,1017,82,16.43,0.19,20,10000,3.13,270,5.36,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-10-29,17
2022-10-29 18:00:00,19.14,19.28,1017,83,16.19,0.0,20,10000,3.09,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-29,18
2022-10-29 19:00:00,18.63,18.64,1018,80,15.11,0.0,20,10000,2.06,250,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-29,19
2022-10-29 20:00:00,18.24,18.26,1018,82,15.12,0.0,20,10000,2.24,315,2.24,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-29,20
2022-10-29 21:00:00,18.16,18.17,1018,82,15.04,0.0,20,10000,1.54,250,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.36},2022-10-29,21
2022-10-29 22:00:00,17.37,17.38,1018,85,14.82,0.0,20,10000,1.34,360,2.24,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.24},2022-10-29,22
2022-10-29 23:00:00,17.42,17.44,1018,85,14.87,0.0,20,10000,0.51,0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 1},2022-10-29,23
2022-10-31 00:00:00,18.05,17.97,1014,79,14.36,0.0,0,10000,5.36,225,7.6,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-31,0
2022-10-31 01:00:00,17.94,17.77,1014,76,13.65,0.0,20,10000,5.81,270,5.81,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-10-31,1
2022-10-31 02:00:00,17.6,17.4,1014,76,13.32,0.0,0,10000,3.13,270,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-31,2
2022-10-31 03:00:00,17.57,17.39,1013,77,13.5,0.0,0,10000,5.81,315,5.81,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-10-31,3
