dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-03-29 00:00:00,14.94,14.63,1008,82,11.9,0.0,20,10000,4.12,20,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,0,
2022-03-29 01:00:00,14.55,14.23,1007,83,11.7,0.0,20,10000,4.12,80,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,1,
2022-03-29 02:00:00,14.19,13.88,1007,85,11.71,0.0,20,9000,4.63,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,2,
2022-03-29 03:00:00,13.77,13.47,1006,87,11.65,0.0,20,10000,4.63,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,3,
2022-03-29 04:00:00,13.93,13.6,1006,85,11.45,0.0,20,10000,3.6,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,4,
2022-03-29 05:00:00,13.61,13.22,1006,84,10.96,0.0,20,10000,4.12,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,5,
2022-03-29 06:00:00,13.58,13.16,1006,83,10.75,0.0,20,10000,3.6,50,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-03-29,6,
2022-03-29 07:00:00,13.35,12.99,1006,86,11.06,0.04,20,10000,3.09,70,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-03-29,7,
2022-03-29 08:00:00,13.97,13.64,1006,85,11.49,0.21,20,10000,3.6,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-03-29,8,
2022-03-29 09:00:00,15.22,14.78,1007,76,11.02,0.58,20,10000,2.57,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-03-29,9,
