dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-05-08 19:00:00,23.39,22.88,1013,42,9.76,0.13,0,10000,8.75,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-08,19,
2022-05-08 20:00:00,21.55,20.88,1013,43,8.45,0.0,0,10000,8.23,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-08,20,
2022-05-08 21:00:00,20.41,19.55,1018,40,6.37,0.0,0,10000,5.66,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-08,21,
2022-05-08 22:00:00,19.41,18.5,1019,42,6.18,0.0,0,10000,3.09,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-08,22,
2022-05-08 23:00:00,19.54,18.72,1019,45,7.3,0.0,0,10000,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-08,23,
2022-05-09 00:00:00,17.99,17.18,1019,51,7.71,0.0,0,10000,3.6,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,0,
2022-05-09 01:00:00,18.1,17.35,1018,53,8.38,0.0,0,10000,4.12,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,1,
2022-05-09 02:00:00,17.33,16.55,1018,55,8.21,0.0,0,10000,3.09,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,2,
2022-05-09 03:00:00,18.68,17.96,1018,52,8.64,0.0,0,10000,3.6,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,3,
2022-05-09 04:00:00,17.81,17.0,1012,52,7.83,0.0,0,10000,3.09,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,4,
2022-05-09 05:00:00,17.16,16.37,1012,55,8.05,0.0,0,10000,3.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,5,
2022-05-09 06:00:00,17.07,16.24,1013,54,7.7,0.0,0,10000,6.69,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,6,
2022-05-09 07:00:00,17.81,17.03,1015,53,8.11,0.46,0,10000,6.69,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,7,
2022-05-09 08:00:00,20.51,19.87,1015,48,9.14,1.43,0,10000,5.66,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,8,
2022-05-09 09:00:00,22.3,21.71,1015,43,9.13,3.03,0,10000,7.2,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,9,
2022-05-09 10:00:00,24.5,24.05,1015,40,10.03,5.06,0,10000,6.17,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,10,
2022-05-09 11:00:00,25.97,25.97,1019,38,10.57,6.96,0,10000,5.14,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,11,
2022-05-09 12:00:00,28.57,27.82,1015,35,11.63,8.16,0,10000,5.14,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,12,
2022-05-09 13:00:00,28.9,28.18,1014,36,12.34,8.08,0,10000,6.17,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,13,
2022-05-09 14:00:00,29.0,28.7,1014,41,14.43,7.15,0,10000,7.2,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,14,
2022-05-09 15:00:00,27.88,27.84,1014,44,14.51,5.44,0,10000,7.2,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,15,
2022-05-09 16:00:00,27.76,27.66,1014,43,14.05,3.6,0,10000,6.17,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,16,
2022-05-09 17:00:00,26.11,26.11,1014,43,12.56,1.81,0,10000,7.72,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,17,
2022-05-09 18:00:00,24.29,24.05,1014,49,12.9,0.66,0,10000,6.69,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,18,
2022-05-09 19:00:00,22.32,22.07,1014,56,13.13,0.14,0,10000,6.71,299,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-05-09,19,9.39
2022-05-09 20:00:00,19.95,19.57,1014,60,11.96,0.0,0,10000,7.2,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,20,
2022-05-09 21:00:00,18.4,17.97,1019,64,11.48,0.0,0,10000,6.69,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,21,
2022-05-09 22:00:00,16.64,16.21,1016,71,11.36,0.0,0,10000,6.17,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,22,
2022-05-09 23:00:00,16.35,15.95,1015,73,11.51,0.0,0,10000,5.14,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-05-09,23,
