dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-09-11 11:00:00,24.29,24.58,1012,69,18.24,5.16,20,10000,3.6,120,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-11,11,
2022-09-11 12:00:00,25.64,25.88,1012,62,17.82,6.25,20,10000,7.15,315,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-11,12,
2022-09-11 13:00:00,25.97,25.97,1012,59,17.34,6.53,20,10000,12.96,180,12.96,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-11,13,
2022-09-11 14:00:00,25.78,26.03,1011,62,17.95,5.64,20,10000,14.75,180,14.75,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-11,14,
2022-09-11 15:00:00,25.02,25.22,1010,63,17.49,4.05,20,10000,9.39,292,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-11,15,
2022-09-11 16:00:00,23.31,23.55,1009,71,17.76,1.68,20,10000,5.36,225,8.05,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-09-11,16,{'1h': 0.27}
2022-09-11 17:00:00,22.75,22.93,1009,71,17.22,0.69,0,10000,4.92,315,7.6,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-11,17,
2022-09-11 18:00:00,23.11,23.28,1008,69,17.12,0.17,20,10000,7.15,135,14.75,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-09-11,18,{'1h': 0.24}
2022-09-11 19:00:00,21.53,21.78,1009,78,17.53,0.0,20,10000,7.15,225,8.49,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-11,19,
2022-09-11 20:00:00,21.51,21.78,1009,79,17.72,0.0,20,10000,4.63,230,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-11,20,
2022-09-11 21:00:00,21.25,21.55,1009,81,17.86,0.0,20,10000,7.15,225,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-11,21,
2022-09-11 22:00:00,20.86,21.19,1008,84,18.06,0.0,75,10000,4.47,180,8.49,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",2022-09-11,22,{'1h': 0.27}
2022-09-11 23:00:00,20.97,21.24,1008,81,17.59,0.0,75,10000,9.83,225,10.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-09-11,23,
