dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour
2022-02-06 00:00:00,11.14,10.11,1023,69,5.67,0.0,0,10000,4.63,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,0
2022-02-06 01:00:00,11.29,10.17,1022,65,4.96,0.0,0,10000,3.6,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,1
2022-02-06 02:00:00,10.7,9.6,1023,68,5.04,0.0,0,10000,4.63,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,2
2022-02-06 03:00:00,10.15,9.0,1023,68,4.52,0.0,0,10000,3.6,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,3
2022-02-06 04:00:00,10.1,8.86,1023,65,3.83,0.0,0,10000,3.09,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,4
2022-02-06 05:00:00,9.63,8.02,1023,65,3.38,0.0,0,10000,3.09,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,5
2022-02-06 06:00:00,9.41,7.22,1023,65,3.17,0.0,0,10000,4.12,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,6
2022-02-06 07:00:00,9.11,6.85,1024,65,2.89,0.0,0,10000,4.12,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-06,7
2022-02-06 08:00:00,9.06,6.79,1025,64,2.62,0.1,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,8
2022-02-06 09:00:00,11.27,9.91,1025,56,2.82,0.51,0,10000,4.12,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,9
2022-02-06 10:00:00,12.63,11.25,1026,50,2.49,1.24,0,10000,5.66,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,10
2022-02-06 11:00:00,14.0,12.63,1026,45,2.27,2.07,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,11
2022-02-06 12:00:00,15.09,13.83,1026,45,3.26,2.67,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,12
2022-02-06 13:00:00,16.56,15.42,1025,44,4.27,2.77,0,10000,4.12,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,13
2022-02-06 14:00:00,17.89,16.81,1025,41,4.47,2.31,0,10000,5.66,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-06,14
