dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-07-23 00:00:00,19.41,19.42,1018,77,15.28,0.0,0,10000,5.36,360,5.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-23,0
2022-07-23 01:00:00,19.39,19.37,1017,76,15.05,0.0,0,10000,5.36,360,5.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-23,1
2022-07-23 02:00:00,18.66,18.7,1017,81,15.34,0.0,0,10000,4.12,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-23,2
2022-07-23 03:00:00,18.39,18.4,1017,81,15.07,0.0,0,10000,4.47,353,6.26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-23,3
2022-07-23 04:00:00,18.18,18.17,1016,81,14.87,0.0,0,10000,6.17,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-23,4
2022-07-23 05:00:00,18.08,18.08,1016,82,14.96,0.0,0,10000,4.63,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-23,5
2022-07-23 06:00:00,18.15,18.19,1017,83,15.22,0.11,20,10000,5.14,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-23,6
2022-07-23 07:00:00,18.96,19.0,1017,80,15.44,0.63,20,10000,4.63,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-23,7
2022-07-23 08:00:00,20.63,20.71,1018,75,16.05,1.83,20,10000,3.09,310,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-23,8
2022-07-23 09:00:00,23.48,23.58,1018,65,16.53,3.8,0,10000,4.12,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-23,9
2022-07-23 10:00:00,25.53,25.65,1018,58,16.66,5.98,0,10000,3.09,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-23,10
2022-07-23 11:00:00,28.53,29.18,1018,51,17.41,8.14,0,10000,3.13,225,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-23,11
2022-07-23 12:00:00,29.79,30.05,1017,45,16.59,9.53,0,10000,6.17,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-23,12
2022-07-23 13:00:00,30.82,30.82,1017,41,16.05,9.38,0,10000,4.63,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-23,13
2022-07-23 14:00:00,32.07,31.87,1016,37,15.56,8.32,0,10000,4.92,315,5.81,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-23,14
