dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2023-01-08 18:00:00,16.45,16.29,1019,82,13.37,0.0,75,6000,7.6,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,14.75,2023-01-08,18
2023-01-08 19:00:00,16.04,15.89,1020,84,13.34,0.0,75,6000,12.52,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,20.12,2023-01-08,19
2023-01-08 20:00:00,16.29,16.09,1020,81,13.03,0.0,75,10000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,10.73,2023-01-08,20
2023-01-08 21:00:00,16.16,15.95,1021,81,12.9,0.0,75,10000,6.71,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,16.54,2023-01-08,21
2023-01-08 22:00:00,16.16,15.92,1021,80,12.71,0.0,40,10000,6.26,272,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,10.28,2023-01-08,22
2023-01-08 23:00:00,16.05,15.83,1022,81,12.79,0.0,75,10000,6.71,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,13.86,2023-01-08,23
2023-01-09 00:00:00,15.92,15.68,1022,81,12.67,0.0,75,8000,6.26,259,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,9.83,2023-01-09,0
2023-01-09 01:00:00,15.87,15.63,1022,81,12.62,0.0,75,5000,5.36,295,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,9.83,2023-01-09,1
2023-01-09 02:00:00,15.87,15.63,1022,81,12.62,0.0,75,10000,8.49,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,12.52,2023-01-09,2
2023-01-09 03:00:00,15.87,15.63,1022,81,12.62,0.0,75,7000,4.92,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,12.07,2023-01-09,3
2023-01-09 04:00:00,15.5,15.27,1023,83,12.63,0.0,75,10000,3.6,280,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2023-01-09,4
2023-01-09 05:00:00,15.39,15.15,1023,83,12.52,0.0,75,7000,2.06,280,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2023-01-09,5
2023-01-09 06:00:00,14.86,14.52,1023,81,11.63,0.0,75,10000,2.06,290,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2023-01-09,6
2023-01-09 07:00:00,14.62,14.33,1024,84,11.95,0.0,75,8000,3.09,350,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,,2023-01-09,7
2023-01-09 08:00:00,14.47,14.17,1025,84,11.8,0.0,40,10000,4.02,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,4.02,2023-01-09,8
2023-01-09 09:00:00,14.31,13.99,1025,84,11.65,0.17,40,10000,1.79,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,1.79,2023-01-09,9
2023-01-09 10:00:00,15.25,14.97,1026,82,12.2,0.6,75,10000,2.68,180,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",,2.68,2023-01-09,10
2023-01-09 11:00:00,15.82,15.47,1027,77,11.8,1.06,75,10000,1.54,300,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2023-01-09,11
2023-01-09 12:00:00,17.85,17.57,1027,72,12.74,1.43,75,10000,1.54,30,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2023-01-09,12
2023-01-09 13:00:00,17.35,17.26,1028,81,14.06,2.13,75,10000,3.09,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2023-01-09,13
2023-01-09 14:00:00,16.55,16.45,1028,84,13.84,1.72,75,10000,2.57,0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2023-01-09,14
2023-01-09 15:00:00,17.41,17.3,1028,80,13.93,1.04,75,10000,2.06,80,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2023-01-09,15
2023-01-09 16:00:00,17.1,16.9,1028,78,13.24,0.4,40,10000,3.09,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2023-01-09,16
2023-01-09 17:00:00,17.28,17.15,1029,80,13.8,0.0,20,10000,2.57,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2023-01-09,17
2023-01-09 18:00:00,15.65,15.31,1027,78,11.83,0.0,40,10000,2.57,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2023-01-09,18
2023-01-09 19:00:00,15.3,14.92,1028,78,11.49,0.0,75,10000,2.57,330,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2023-01-09,19
2023-01-09 20:00:00,15.12,14.65,1028,75,10.73,0.0,75,10000,2.57,300,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2023-01-09,20
2023-01-09 21:00:00,15.23,14.71,1028,73,10.43,0.0,75,10000,2.24,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2.24,2023-01-09,21
2023-01-09 22:00:00,14.45,13.8,1029,71,9.26,0.0,75,10000,2.24,301,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,3.13,2023-01-09,22
2023-01-09 23:00:00,14.45,13.83,1029,72,9.47,0.0,75,10000,1.54,300,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2023-01-09,23
