dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-07-14 00:00:00,27.16,27.15,1015,43,13.51,0.0,0,10000,5.14,230,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.21},,2022-07-14,0
2022-07-14 01:00:00,26.44,26.44,1015,48,14.55,0.0,0,10000,3.13,270,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15},8.05,2022-07-14,1
2022-07-14 02:00:00,25.74,25.7,1014,51,14.85,0.0,0,10000,2.57,280,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.32},,2022-07-14,2
2022-07-14 03:00:00,25.19,25.25,1015,57,16.07,0.0,0,10000,3.6,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-07-14,3
2022-07-14 04:00:00,25.19,25.25,1015,57,16.07,0.0,0,10000,2.68,270,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.24},6.71,2022-07-14,4
2022-07-14 05:00:00,24.37,24.51,1015,63,16.88,0.0,0,10000,2.68,202,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15},4.47,2022-07-14,5
2022-07-14 06:00:00,23.69,23.86,1016,67,17.2,0.13,0,10000,2.57,260,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.27},,2022-07-14,6
2022-07-14 07:00:00,23.83,24.1,1016,70,18.03,0.48,0,10000,5.81,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,5.81,2022-07-14,7
2022-07-14 08:00:00,25.18,25.35,1017,61,17.13,1.35,0,10000,3.09,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-07-14,8
2022-07-14 09:00:00,27.24,27.93,1016,54,17.13,2.74,20,10000,3.09,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-07-14,9
2022-07-14 10:00:00,27.71,28.3,1015,52,16.97,5.12,20,10000,5.36,202,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,5.36,2022-07-14,10
2022-07-14 11:00:00,29.45,30.0,1015,48,17.3,6.91,20,10000,4.12,270,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.27},,2022-07-14,11
2022-07-14 12:00:00,26.55,26.55,1016,59,17.89,8.06,20,10000,6.69,250,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'1h': 0.21},,2022-07-14,12
2022-07-14 13:00:00,29.18,30.03,1015,51,18.01,9.23,0,10000,6.17,270,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-07-14,13
2022-07-14 14:00:00,29.86,30.01,1015,44,16.3,8.24,0,10000,7.15,315,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,9.83,2022-07-14,14
2022-07-14 15:00:00,31.65,31.03,1015,35,14.33,6.35,0,10000,16.99,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,16.99,2022-07-14,15
2022-07-14 16:00:00,31.08,30.47,1014,36,14.26,4.16,0,10000,9.83,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,12.07,2022-07-14,16
2022-07-14 17:00:00,30.33,29.96,1014,39,14.84,2.19,0,10000,6.17,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-07-14,17
