dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-07-22 00:00:00,18.36,18.29,1018,78,14.46,0.0,0,10000,6.71,360,9.39,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-22,0
2022-07-22 01:00:00,18.36,18.29,1017,78,14.46,0.0,20,10000,9.39,360,9.39,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-22,1
2022-07-22 02:00:00,18.47,18.41,1018,78,14.57,0.0,20,10000,5.66,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-07-22,2
2022-07-22 03:00:00,18.34,18.27,1017,78,14.44,0.0,0,10000,5.14,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-22,3
2022-07-22 04:00:00,18.25,18.17,1018,78,14.35,0.0,0,10000,5.14,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-22,4
2022-07-22 05:00:00,17.82,17.69,1017,78,13.94,0.0,0,10000,7.15,360,10.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-22,5
2022-07-22 06:00:00,18.11,18.01,1018,78,14.22,0.09,20,10000,6.71,360,8.49,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,6
2022-07-22 07:00:00,18.72,18.61,1018,75,14.2,0.42,20,10000,7.72,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,7
2022-07-22 08:00:00,20.84,20.78,1018,69,14.95,1.22,20,10000,5.66,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,8
2022-07-22 09:00:00,21.97,21.89,1018,64,14.85,2.52,20,10000,8.49,360,8.49,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,9
2022-07-22 10:00:00,24.27,24.21,1018,56,14.94,4.99,20,10000,6.69,10,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,10
2022-07-22 11:00:00,26.01,26.01,1019,53,15.7,6.78,20,10000,6.17,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,11
2022-07-22 12:00:00,27.64,27.9,1018,48,15.65,7.93,20,10000,6.17,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,12
2022-07-22 13:00:00,29.79,29.8,1017,43,15.87,9.3,20,10000,6.69,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,13
2022-07-22 14:00:00,30.48,30.81,1017,44,16.86,8.26,20,10000,6.69,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-07-22,14
2022-07-22 15:00:00,31.21,31.19,1016,40,16.01,6.33,0,10000,8.23,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-22,15
2022-07-22 16:00:00,30.01,30.47,1017,46,17.13,4.23,0,10000,8.23,360,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-22,16
