dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-03-25 09:00:00,13.92,13.33,1008,75,9.57,1.36,20,10000,6.17,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,9
2022-03-25 10:00:00,14.33,13.83,1009,77,10.36,2.83,20,10000,6.17,40,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,10
2022-03-25 11:00:00,15.01,14.5,1009,74,10.42,4.18,20,10000,6.17,50,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,11
2022-03-25 12:00:00,16.21,15.69,1009,69,10.52,5.09,20,10000,6.69,50,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,12
2022-03-25 13:00:00,16.52,16.0,1009,68,10.6,4.47,20,10000,6.17,50,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,13
2022-03-25 14:00:00,16.81,16.3,1008,67,10.65,3.85,20,10000,5.66,40,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,14
2022-03-25 15:00:00,16.9,16.37,1009,66,10.51,2.75,20,10000,5.66,50,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,15
2022-03-25 16:00:00,16.78,16.18,1009,64,9.94,1.39,40,10000,5.14,50,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-03-25,16
2022-03-25 17:00:00,17.06,16.49,1008,64,10.21,0.56,20,10000,5.14,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,17
2022-03-25 18:00:00,16.75,16.23,1009,67,10.6,0.13,20,10000,5.66,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-03-25,18
2022-03-25 19:00:00,16.14,15.61,1009,69,10.46,0.0,40,10000,4.12,30,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-03-25,19
2022-03-25 20:00:00,15.96,15.47,1009,71,10.71,0.0,40,10000,4.12,30,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-03-25,20
2022-03-25 21:00:00,15.76,15.17,1009,68,9.87,0.0,20,10000,4.12,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-03-25,21
2022-03-25 22:00:00,15.16,14.56,1009,70,9.73,0.0,0,10000,3.09,80,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-03-25,22
2022-03-25 23:00:00,14.84,14.23,1010,71,9.64,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-03-25,23
