dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour
2022-01-25 00:00:00,11.24,9.99,1021,60,3.77,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,0
2022-01-25 01:00:00,10.93,9.67,1023,61,3.71,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,1
2022-01-25 02:00:00,10.3,9.0,1022,62,3.35,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,2
2022-01-25 03:00:00,10.08,8.84,1023,65,3.81,0.0,0,10000,5.14,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,3
2022-01-25 04:00:00,9.45,6.85,1022,66,3.42,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,4
2022-01-25 05:00:00,9.35,6.72,1022,66,3.33,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,5
2022-01-25 06:00:00,8.71,5.92,1022,67,2.93,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,6
2022-01-25 07:00:00,8.56,5.94,1023,66,2.58,0.0,0,10000,4.63,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,7
2022-01-25 08:00:00,8.52,5.89,1024,65,2.32,0.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,8
2022-01-25 09:00:00,8.86,6.11,1024,62,1.98,0.4,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,9
2022-01-25 10:00:00,10.39,8.97,1024,57,2.25,1.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,10
2022-01-25 11:00:00,11.38,10.06,1025,57,3.17,1.73,0,10000,5.14,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,11
2022-01-25 12:00:00,13.27,11.96,1024,50,3.08,2.25,0,10000,5.14,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,12
2022-01-25 13:00:00,14.41,13.24,1023,51,4.41,2.32,0,10000,4.63,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,13
2022-01-25 14:00:00,15.37,14.27,1023,50,5.01,1.9,0,10000,3.6,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-25,14
2022-01-25 15:00:00,15.74,14.62,1022,48,4.77,1.2,20,10000,4.12,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-01-25,15
2022-01-25 16:00:00,15.68,14.56,1022,48,4.71,0.52,20,10000,4.63,50,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-01-25,16
2022-01-25 17:00:00,14.72,13.53,1022,49,4.13,0.12,20,10000,4.63,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-01-25,17
2022-01-25 18:00:00,13.62,12.45,1022,54,4.5,0.0,0,10000,3.09,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,18
2022-01-25 19:00:00,12.35,11.16,1023,58,4.33,0.0,0,10000,2.57,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,19
2022-01-25 20:00:00,11.92,10.71,1022,59,4.17,0.0,0,10000,2.57,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,20
2022-01-25 21:00:00,11.29,10.12,1023,63,4.51,0.0,0,10000,3.09,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,21
2022-01-25 22:00:00,11.41,10.23,1023,62,4.4,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,22
2022-01-25 23:00:00,10.76,9.54,1023,63,4.01,0.0,0,10000,3.09,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-25,23
