dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-08-26 00:00:00,19.03,19.18,1016,84,16.27,0.0,40,10000,5.66,320,10.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-08-26,0
2022-08-26 01:00:00,18.45,18.54,1015,84,15.7,0.0,75,10000,12.07,315,13.86,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-26,1
2022-08-26 02:00:00,18.34,18.42,1015,84,15.59,0.0,75,10000,8.49,315,12.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-26,2
2022-08-26 03:00:00,18.44,18.61,1016,87,16.24,0.0,75,10000,6.17,310,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-26,3
2022-08-26 04:00:00,18.37,18.53,1015,87,16.17,0.0,75,10000,4.63,310,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-26,4
2022-08-26 05:00:00,18.37,18.53,1015,87,16.17,0.0,75,10000,4.12,330,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-26,5
2022-08-26 06:00:00,17.7,17.67,1014,82,14.59,0.0,75,10000,9.83,360,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-26,6
2022-08-26 07:00:00,18.23,18.35,1015,86,15.85,0.2,75,10000,4.92,16,7.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-26,7
2022-08-26 08:00:00,18.64,18.65,1015,80,15.12,0.81,75,10000,9.39,360,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-26,8
2022-08-26 09:00:00,19.49,19.51,1014,77,15.35,1.96,75,10000,11.62,360,16.09,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-26,9
2022-08-26 10:00:00,21.25,21.31,1015,72,16.0,3.17,40,10000,5.66,10,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-08-26,10
2022-08-26 11:00:00,22.25,22.31,1014,68,16.07,4.53,20,10000,6.17,20,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-26,11
2022-08-26 12:00:00,24.05,24.13,1014,62,16.32,5.42,20,10000,4.92,270,8.49,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-26,12
