dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-08-28 00:00:00,17.74,17.61,1010,78,13.86,0.0,0,10000,3.13,315,4.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-28,0
2022-08-28 01:00:00,17.13,17.01,1009,81,13.85,0.0,0,10000,3.09,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-28,1
2022-08-28 02:00:00,16.88,16.74,1009,81,13.6,0.0,0,10000,3.09,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-28,2
2022-08-28 03:00:00,16.85,16.68,1010,80,13.38,0.0,0,10000,2.57,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-08-28,3
2022-08-28 04:00:00,16.11,15.97,1009,84,13.41,0.0,20,10000,1.54,110,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-08-28,4
2022-08-28 05:00:00,15.55,15.38,1009,85,13.04,0.0,40,10000,1.54,90,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-08-28,5
2022-08-28 06:00:00,15.9,15.79,1010,86,13.56,0.0,75,10000,3.09,30,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-28,6
2022-08-28 07:00:00,16.53,16.46,1010,85,14.0,0.24,75,8000,3.09,30,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-28,7
2022-08-28 08:00:00,17.93,17.87,1011,80,14.43,1.01,75,8000,3.13,360,3.13,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-28,8
2022-08-28 09:00:00,20.29,20.23,1011,71,14.86,2.46,20,10000,2.24,135,2.68,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-28,9
2022-08-28 10:00:00,20.75,20.73,1012,71,15.31,4.42,20,10000,3.09,190,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-28,10
2022-08-28 11:00:00,22.36,22.37,1012,66,15.7,6.32,0,10000,4.12,220,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,11
2022-08-28 12:00:00,23.53,23.56,1012,62,15.83,7.56,0,10000,4.12,270,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,12
2022-08-28 13:00:00,24.82,24.82,1012,56,15.45,7.42,0,10000,6.69,260,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,13
2022-08-28 14:00:00,24.3,24.25,1011,56,14.97,6.48,20,10000,6.17,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-28,14
2022-08-28 15:00:00,24.54,24.49,1011,55,14.91,4.76,0,10000,6.17,270,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,15
2022-08-28 16:00:00,24.53,24.47,1010,55,14.9,2.86,0,10000,6.17,260,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,16
2022-08-28 17:00:00,24.02,23.99,1010,58,15.25,1.28,0,10000,6.69,220,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-08-28,17
