dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour,rain
2022-11-07 10:00:00,16.34,16.2,1019,83,13.45,1.05,75,4500,2.68,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2.68,2022-11-07,10,
2022-11-07 11:00:00,17.51,17.46,1019,82,14.41,1.81,40,10000,4.47,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",5.36,2022-11-07,11,
2022-11-07 12:00:00,18.95,18.91,1018,77,14.83,2.36,40,10000,4.12,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-11-07,12,
2022-11-07 13:00:00,19.75,19.74,1017,75,15.2,2.6,40,10000,5.36,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",9.83,2022-11-07,13,
2022-11-07 14:00:00,20.18,20.13,1017,72,14.98,2.12,40,10000,8.05,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",11.62,2022-11-07,14,
2022-11-07 15:00:00,19.41,19.39,1016,76,15.07,1.34,40,10000,12.52,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.52,2022-11-07,15,
2022-11-07 16:00:00,19.12,19.12,1016,78,15.2,0.64,75,10000,10.28,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.96,2022-11-07,16,
2022-11-07 17:00:00,18.11,18.14,1015,83,15.18,0.16,75,9000,6.71,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.07,2022-11-07,17,
2022-11-07 18:00:00,17.48,17.53,1016,86,15.11,0.0,75,5000,7.15,225,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",12.07,2022-11-07,18,
2022-11-07 19:00:00,17.16,17.31,1016,91,15.68,0.0,75,3500,7.15,315,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",10.28,2022-11-07,19,
2022-11-07 20:00:00,17.75,17.9,1015,89,15.91,0.0,75,10000,13.86,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",13.86,2022-11-07,20,
2022-11-07 21:00:00,17.76,17.89,1016,88,15.75,0.0,75,10000,11.62,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",12.96,2022-11-07,21,
2022-11-07 22:00:00,17.76,17.94,1016,90,16.1,0.0,75,10000,14.75,292,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.2,2022-11-07,22,
2022-11-07 23:00:00,17.76,17.92,1016,89,15.92,0.0,75,8000,10.73,270,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",17.43,2022-11-07,23,
2022-11-08 00:00:00,17.76,17.89,1015,88,15.75,0.0,75,10000,7.6,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.2,2022-11-08,0,
2022-11-08 01:00:00,17.28,17.41,1015,90,15.63,0.0,75,10000,14.31,225,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",16.09,2022-11-08,1,{'1h': 0.24}
2022-11-08 02:00:00,16.52,16.53,1015,88,14.53,0.0,75,10000,7.15,225,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",9.39,2022-11-08,2,
2022-11-08 03:00:00,16.8,16.83,1014,88,14.8,0.0,20,10000,3.6,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-08,3,
2022-11-08 04:00:00,16.7,16.65,1014,85,14.17,0.0,40,10000,8.49,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",9.39,2022-11-08,4,
2022-11-08 05:00:00,16.38,16.29,1014,85,13.85,0.0,20,10000,6.71,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",9.39,2022-11-08,5,
2022-11-08 06:00:00,16.38,16.29,1014,85,13.85,0.0,20,10000,8.49,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",9.83,2022-11-08,6,
2022-11-08 07:00:00,16.71,16.71,1014,87,14.54,0.0,20,10000,7.6,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",12.07,2022-11-08,7,
2022-11-08 08:00:00,17.25,17.25,1015,85,14.71,0.0,40,10000,9.83,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",14.75,2022-11-08,8,
2022-11-08 09:00:00,18.32,18.37,1015,83,15.38,0.37,40,10000,10.73,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",16.54,2022-11-08,9,
2022-11-08 10:00:00,19.1,19.34,1017,87,16.89,0.66,75,10000,6.17,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-08,10,
2022-11-08 11:00:00,18.71,18.86,1015,85,16.14,1.14,75,8000,8.05,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",13.86,2022-11-08,11,
2022-11-08 12:00:00,18.49,18.77,1016,91,16.99,1.48,75,10000,7.2,210,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",,2022-11-08,12,{'1h': 0.86}
2022-11-08 13:00:00,17.42,17.54,1014,89,15.59,2.52,75,8000,10.28,315,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",14.31,2022-11-08,13,{'1h': 0.42}
2022-11-08 14:00:00,17.94,18.24,1015,94,16.96,2.06,75,1200,7.2,180,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",,2022-11-08,14,{'1h': 0.27}
2022-11-08 15:00:00,18.67,18.81,1013,85,16.1,1.3,75,10000,16.54,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",21.46,2022-11-08,15,
2022-11-08 16:00:00,19.44,19.55,1014,81,16.1,0.63,20,10000,4.63,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-08,16,
2022-11-08 17:00:00,18.18,18.17,1014,81,14.87,0.16,20,10000,4.12,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-08,17,
2022-11-08 18:00:00,17.54,17.49,1014,82,14.43,0.0,20,10000,4.47,225,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",6.71,2022-11-08,18,
2022-11-08 19:00:00,16.59,16.55,1015,86,14.24,0.0,20,10000,3.13,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.47,2022-11-08,19,
2022-11-08 20:00:00,16.53,16.54,1015,88,14.54,0.0,20,10000,2.24,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",3.13,2022-11-08,20,
2022-11-08 21:00:00,16.59,16.65,1016,90,14.94,0.0,40,10000,4.47,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",4.47,2022-11-08,21,
2022-11-08 22:00:00,16.15,16.07,1016,86,13.81,0.0,40,7000,3.13,270,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",4.92,2022-11-08,22,{'1h': 0.27}
2022-11-08 23:00:00,15.92,15.84,1017,87,13.76,0.0,40,10000,4.47,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",4.92,2022-11-08,23,
