dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-08-04 00:00:00,19.07,19.2,1014,83,16.12,0.0,40,10000,8.05,360,13.86,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-08-04,0
2022-08-04 01:00:00,19.31,19.44,1013,82,16.16,0.0,75,10000,10.28,360,11.62,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-04,1
2022-08-04 02:00:00,19.34,19.47,1013,82,16.19,0.0,75,10000,7.15,247,15.2,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-04,2
2022-08-04 03:00:00,19.03,19.16,1013,83,16.08,0.0,75,10000,5.81,337,10.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-04,3
2022-08-04 04:00:00,19.33,19.54,1014,85,16.75,0.0,100,10000,5.66,330,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-08-04,4
2022-08-04 05:00:00,18.75,18.87,1013,84,15.99,0.0,100,10000,4.47,315,9.83,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2022-08-04,5
2022-08-04 06:00:00,19.31,19.49,1014,84,16.54,0.0,75,10000,8.75,340,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,6
2022-08-04 07:00:00,19.32,19.5,1014,84,16.55,0.28,75,10000,7.72,350,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,7
2022-08-04 08:00:00,19.27,19.37,1014,81,15.93,0.92,75,10000,10.28,360,11.62,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,8
2022-08-04 09:00:00,20.29,20.46,1015,80,16.73,1.99,75,10000,5.66,340,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,9
2022-08-04 10:00:00,21.44,21.65,1015,77,17.24,3.8,75,10000,6.69,340,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,10
2022-08-04 11:00:00,21.38,21.51,1015,74,16.56,5.24,75,10000,6.17,350,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,11
2022-08-04 12:00:00,22.02,22.18,1015,73,16.96,6.17,75,10000,7.2,350,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-04,12
