dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,rain,date,hour
2022-11-22 10:00:00,16.4,16.21,1020,81,13.13,0.33,75,10000,10.28,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",13.86,,2022-11-22,10
2022-11-22 11:00:00,17.22,17.06,1019,79,13.55,0.59,75,10000,8.05,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",14.31,,2022-11-22,11
2022-11-22 12:00:00,17.45,17.37,1019,81,14.16,0.78,75,10000,10.73,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.52,,2022-11-22,12
2022-11-22 13:00:00,17.57,17.6,1018,85,15.02,1.86,75,10000,8.49,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",14.31,,2022-11-22,13
2022-11-22 14:00:00,18.0,18.02,1018,83,15.07,1.51,75,4500,9.83,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",16.09,,2022-11-22,14
2022-11-22 15:00:00,18.58,18.66,1018,83,15.64,0.92,75,10000,5.81,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.07,,2022-11-22,15
2022-11-22 16:00:00,18.58,18.66,1018,83,15.64,0.53,75,9000,6.26,281,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",9.83,,2022-11-22,16
2022-11-22 17:00:00,18.23,18.33,1018,85,15.67,0.0,75,10000,5.81,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10.73,,2022-11-22,17
2022-11-22 18:00:00,17.87,17.88,1018,83,14.94,0.0,75,10000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",8.49,,2022-11-22,18
2022-11-22 19:00:00,17.51,17.51,1018,84,14.78,0.0,75,10000,6.71,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",9.39,,2022-11-22,19
2022-11-22 20:00:00,17.86,17.84,1018,82,14.75,0.0,75,10000,5.14,240,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-11-22,20
2022-11-22 21:00:00,17.7,17.69,1018,83,14.78,0.0,75,9000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",11.62,,2022-11-22,21
2022-11-22 22:00:00,17.1,17.11,1018,86,14.74,0.0,75,9000,7.6,315,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",12.07,,2022-11-22,22
2022-11-22 23:00:00,17.21,17.23,1019,86,14.85,0.0,40,10000,8.05,261,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",11.62,,2022-11-22,23
2022-11-23 00:00:00,17.21,17.18,1018,84,14.48,0.0,75,10000,6.71,261,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",12.07,,2022-11-23,0
2022-11-23 01:00:00,17.44,17.41,1018,83,14.52,0.0,20,10000,7.15,180,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",11.62,,2022-11-23,1
2022-11-23 02:00:00,17.33,17.26,1018,82,14.23,0.0,75,10000,7.6,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",12.07,,2022-11-23,2
2022-11-23 03:00:00,17.37,17.28,1017,81,14.08,0.0,75,10000,12.07,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",12.07,,2022-11-23,3
2022-11-23 04:00:00,17.37,17.28,1017,81,14.08,0.0,75,10000,8.05,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",9.83,,2022-11-23,4
2022-11-23 05:00:00,17.44,17.38,1016,82,14.34,0.0,75,10000,11.62,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",11.62,,2022-11-23,5
2022-11-23 06:00:00,17.37,17.28,1017,81,14.08,0.0,75,10000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10.73,,2022-11-23,6
2022-11-23 07:00:00,17.46,17.4,1017,82,14.36,0.0,75,10000,10.28,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",11.62,,2022-11-23,7
2022-11-23 08:00:00,17.46,17.4,1017,82,14.36,0.0,75,10000,7.6,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",11.62,,2022-11-23,8
2022-11-23 09:00:00,18.17,18.26,1020,85,15.61,0.16,75,10000,4.63,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-11-23,9
2022-11-23 10:00:00,17.68,17.67,1019,83,14.76,0.74,75,3000,8.49,315,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",9.39,,2022-11-23,10
2022-11-23 11:00:00,18.02,18.07,1019,84,15.28,1.34,75,4000,7.15,315,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",12.52,,2022-11-23,11
2022-11-23 12:00:00,18.04,18.09,1019,84,15.3,1.77,75,10000,4.92,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",8.49,,2022-11-23,12
2022-11-23 13:00:00,19.4,19.48,1018,80,15.86,2.36,75,10000,4.92,337,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",4.92,,2022-11-23,13
2022-11-23 14:00:00,19.56,19.56,1018,76,15.22,1.93,75,10000,5.81,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",5.81,,2022-11-23,14
2022-11-23 15:00:00,19.21,19.22,1018,78,15.28,1.18,75,10000,4.47,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",4.92,,2022-11-23,15
2022-11-23 16:00:00,18.35,18.41,1018,83,15.41,0.44,40,10000,4.12,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-11-23,16
2022-11-23 17:00:00,18.03,18.08,1018,84,15.29,0.0,40,10000,2.68,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",4.92,,2022-11-23,17
2022-11-23 18:00:00,17.16,17.18,1019,86,14.8,0.0,40,10000,2.57,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-11-23,18
2022-11-23 19:00:00,16.06,15.99,1019,87,13.9,0.0,20,10000,4.02,225,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.47,,2022-11-23,19
2022-11-23 20:00:00,16.32,16.31,1019,88,14.33,0.0,40,10000,3.13,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",4.92,,2022-11-23,20
2022-11-23 21:00:00,16.03,16.01,1019,89,14.22,0.0,75,9000,2.57,250,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-11-23,21
2022-11-23 22:00:00,16.43,16.5,1019,91,14.96,0.0,75,8000,5.36,292,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",5.81,,2022-11-23,22
2022-11-23 23:00:00,16.21,16.26,1019,91,14.74,0.0,40,10000,4.92,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",5.36,,2022-11-23,23
