dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour,rain
2022-01-03 20:00:00,13.35,13.12,1021,91,11.91,0.0,75,9000,4.92,289,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",8.49,2022-01-03,20,
2022-01-03 21:00:00,13.5,13.26,1019,90,11.89,0.0,75,9000,3.13,318,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",7.6,2022-01-03,21,
2022-01-03 22:00:00,13.7,13.48,1019,90,12.09,0.0,75,9000,1.79,276,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",8.05,2022-01-03,22,
2022-01-03 23:00:00,13.82,13.61,1018,90,12.21,0.0,75,10000,2.24,290,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",5.81,2022-01-03,23,
2022-01-04 00:00:00,13.85,13.64,1017,90,12.24,0.0,20,10000,3.58,297,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",6.71,2022-01-04,0,
2022-01-04 01:00:00,13.36,13.1,1016,90,11.76,0.0,20,6000,4.02,301,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",9.83,2022-01-04,1,
2022-01-04 02:00:00,13.43,13.18,1015,90,11.82,0.0,20,8000,4.47,303,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",8.05,2022-01-04,2,
2022-01-04 03:00:00,13.95,13.75,1015,90,12.34,0.0,20,10000,4.47,263,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",8.05,2022-01-04,3,
2022-01-04 04:00:00,14.2,13.97,1014,88,12.24,0.0,20,10000,1.34,256,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",6.26,2022-01-04,4,
2022-01-04 05:00:00,14.29,14.05,1014,87,12.16,0.0,20,10000,4.92,297,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",8.05,2022-01-04,5,
2022-01-04 06:00:00,15.21,14.98,1013,84,12.53,0.0,75,10000,3.13,257,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",9.83,2022-01-04,6,
2022-01-04 07:00:00,13.32,12.95,1014,86,11.03,0.0,75,10000,2.68,6,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",12.07,2022-01-04,7,{'1h': 0.25}
2022-01-04 08:00:00,11.92,11.33,1016,83,9.13,0.0,40,10000,4.92,96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",11.18,2022-01-04,8,{'1h': 0.35}
2022-01-04 09:00:00,11.83,11.21,1018,82,8.86,0.04,40,10000,3.6,280,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",,2022-01-04,9,{'1h': 0.26}
2022-01-04 10:00:00,11.33,10.79,1017,87,9.25,0.46,40,10000,1.79,324,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",2.68,2022-01-04,10,{'1h': 1.05}
2022-01-04 11:00:00,11.99,11.49,1017,86,9.72,0.82,75,7000,0.45,342,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",4.02,2022-01-04,11,{'1h': 0.11}
2022-01-04 12:00:00,13.09,12.54,1017,80,9.72,1.08,75,10000,2.24,54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",8.94,2022-01-04,12,
2022-01-04 13:00:00,12.98,12.34,1017,77,9.05,1.66,40,10000,5.36,76,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",10.73,2022-01-04,13,{'1h': 0.19}
2022-01-04 14:00:00,13.37,12.69,1018,74,8.84,1.33,40,10000,3.58,59,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.07,2022-01-04,14,
2022-01-04 15:00:00,13.83,12.97,1018,65,7.37,0.8,20,10000,7.15,78,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10.28,2022-01-04,15,
2022-01-04 16:00:00,13.7,12.82,1019,65,7.25,0.37,20,10000,3.58,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",7.15,2022-01-04,16,
2022-01-04 17:00:00,13.13,12.33,1020,70,7.79,0.0,20,10000,0.45,45,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",4.92,2022-01-04,17,{'1h': 0.13}
2022-01-04 18:00:00,11.65,10.91,1021,78,7.95,0.0,20,10000,1.79,4,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.36,2022-01-04,18,
2022-01-04 19:00:00,11.56,10.81,1021,78,7.86,0.0,20,10000,0.89,346,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.02,2022-01-04,19,
2022-01-04 20:00:00,11.47,10.66,1021,76,7.39,0.0,20,10000,0.45,23,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",1.79,2022-01-04,20,
2022-01-04 21:00:00,11.29,10.49,1022,77,7.41,0.0,20,10000,0.89,60,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.02,2022-01-04,21,
2022-01-04 22:00:00,11.08,10.25,1022,77,7.21,0.0,20,10000,0.89,38,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2.68,2022-01-04,22,
2022-01-04 23:00:00,11.18,10.39,1023,78,7.49,0.0,40,10000,2.24,44,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",7.6,2022-01-04,23,
