dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-05-13 08:00:00,20.42,19.98,1015,56,11.36,1.5,0,10000,2.06,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,8
2022-05-13 09:00:00,22.93,22.53,1015,48,11.35,3.15,0,10000,3.09,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,9
2022-05-13 10:00:00,24.82,24.45,1016,42,11.05,5.21,0,10000,3.09,210,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,10
2022-05-13 11:00:00,25.07,24.76,1020,43,11.63,7.12,0,10000,4.12,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,11
2022-05-13 12:00:00,27.5,27.08,1015,37,11.52,8.34,0,10000,3.6,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,12
2022-05-13 13:00:00,28.57,27.82,1014,35,11.63,7.81,0,10000,3.09,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,13
2022-05-13 14:00:00,29.91,28.82,1014,32,11.44,6.92,0,10000,3.6,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,14
2022-05-13 15:00:00,29.17,28.14,1017,32,10.8,5.29,0,10000,3.6,270,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,15
2022-05-13 16:00:00,28.79,28.01,1017,35,11.82,2.82,0,10000,4.63,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,16
2022-05-13 17:00:00,27.79,27.3,1017,37,11.78,1.44,0,10000,4.12,250,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,17
2022-05-13 18:00:00,27.21,26.87,1017,37,11.27,0.54,0,10000,4.63,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,18
2022-05-13 19:00:00,25.52,25.22,1010,42,11.68,0.12,0,10000,4.12,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-13,19
2022-05-13 20:00:00,24.11,23.88,1013,50,13.05,0.0,0,10000,3.6,300,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-05-13,20
2022-05-13 21:00:00,23.15,22.8,1013,49,11.86,0.0,0,10000,3.6,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-05-13,21
2022-05-13 22:00:00,22.9,22.55,1012,50,11.94,0.0,0,10000,0.89,45,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,1.79,2022-05-13,22
2022-05-13 23:00:00,21.63,21.31,1012,56,12.48,0.0,0,10000,1.03,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,,2022-05-13,23
