dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-08-07 00:00:00,18.31,18.34,1016,82,15.19,0.0,20,10000,2.06,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-07,0
2022-08-07 01:00:00,17.8,17.8,1015,83,14.88,0.0,20,10000,2.06,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-07,1
2022-08-07 02:00:00,17.9,17.89,1015,82,14.79,0.0,75,10000,2.06,250,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-08-07,2
2022-08-07 03:00:00,17.59,17.62,1015,85,15.04,0.0,20,10000,1.54,210,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-07,3
2022-08-07 04:00:00,17.76,17.78,1015,84,15.02,0.0,75,10000,1.54,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-08-07,4
2022-08-07 05:00:00,18.0,18.0,1015,82,14.88,0.0,75,10000,0.51,0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-08-07,5
2022-08-07 06:00:00,18.56,18.56,1015,80,15.05,0.0,75,10000,1.03,0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-08-07,6
2022-08-07 07:00:00,19.06,19.03,1015,77,14.94,0.36,75,10000,1.79,138,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.13,2022-08-07,7
2022-08-07 08:00:00,19.67,19.6,1016,73,14.7,1.19,75,10000,5.81,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",9.83,2022-08-07,8
2022-08-07 09:00:00,20.31,20.22,1016,70,14.66,2.62,75,10000,4.02,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",7.15,2022-08-07,9
2022-08-07 10:00:00,21.33,21.29,1016,68,15.19,4.56,75,10000,5.36,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",8.05,2022-08-07,10
2022-08-07 11:00:00,22.9,22.81,1016,60,14.73,6.31,40,10000,5.81,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",7.6,2022-08-07,11
2022-08-07 12:00:00,24.3,24.25,1015,56,14.97,7.44,20,10000,3.6,290,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-07,12
2022-08-07 13:00:00,24.56,24.56,1015,57,15.49,9.07,20,10000,8.05,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10.28,2022-08-07,13
2022-08-07 14:00:00,24.6,24.6,1015,57,15.52,8.01,20,10000,8.49,225,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",14.31,2022-08-07,14
2022-08-07 15:00:00,24.92,24.96,1014,57,15.82,6.05,0,10000,9.39,315,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",12.96,2022-08-07,15
2022-08-07 16:00:00,24.76,24.81,1014,58,15.94,3.86,0,10000,10.73,225,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",12.96,2022-08-07,16
2022-08-07 17:00:00,24.46,24.5,1014,59,15.93,1.91,0,10000,10.73,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",12.52,2022-08-07,17
2022-08-07 18:00:00,23.6,23.61,1014,61,15.65,0.67,0,10000,5.14,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-07,18
2022-08-07 19:00:00,22.76,22.68,1014,61,14.86,0.12,0,10000,5.14,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-08-07,19
2022-08-07 20:00:00,20.93,20.83,1014,67,14.58,0.0,0,10000,4.63,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-07,20
2022-08-07 21:00:00,20.03,19.86,1014,68,13.95,0.0,0,10000,4.12,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-07,21
2022-08-07 22:00:00,19.66,19.54,1016,71,14.26,0.0,0,10000,3.09,300,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-07,22
2022-08-07 23:00:00,19.43,19.33,1016,73,14.47,0.0,0,10000,3.6,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-07,23
2022-08-08 00:00:00,18.48,18.34,1015,75,13.97,0.0,0,10000,3.58,316,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.47,2022-08-08,0
2022-08-08 01:00:00,18.59,18.46,1016,75,14.08,0.0,0,10000,3.09,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-08-08,1
2022-08-08 02:00:00,18.25,18.09,1014,75,13.75,0.0,0,10000,4.02,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.92,2022-08-08,2
