dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-07-25 00:00:00,19.3,19.24,1019,75,14.76,0.0,0,10000,7.72,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-25,0
2022-07-25 01:00:00,18.94,18.87,1019,76,14.62,0.0,0,10000,7.2,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-25,1
2022-07-25 02:00:00,18.72,18.63,1019,76,14.41,0.0,0,10000,8.05,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",8.49,2022-07-25,2
2022-07-25 03:00:00,18.16,18.04,1019,77,14.07,0.0,0,10000,5.14,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-25,3
2022-07-25 04:00:00,17.74,17.55,1019,76,13.46,0.0,0,10000,5.81,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",8.05,2022-07-25,4
2022-07-25 05:00:00,17.41,17.22,1019,77,13.34,0.0,0,10000,4.12,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-25,5
2022-07-25 06:00:00,17.6,17.4,1020,76,13.32,0.1,0,10000,5.14,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,6
2022-07-25 07:00:00,19.16,18.93,1020,69,13.34,0.6,0,10000,7.2,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,7
2022-07-25 08:00:00,20.53,20.23,1020,61,12.76,1.77,0,10000,7.2,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,8
2022-07-25 09:00:00,24.02,23.73,1020,48,12.34,3.7,0,10000,9.39,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",9.39,2022-07-25,9
2022-07-25 10:00:00,26.43,26.43,1020,41,12.13,6.02,0,10000,7.6,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.05,2022-07-25,10
2022-07-25 11:00:00,27.93,27.54,1020,39,12.7,8.21,0,10000,7.2,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,11
2022-07-25 12:00:00,29.55,28.8,1020,36,12.92,9.61,0,10000,8.75,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,12
2022-07-25 13:00:00,31.15,30.43,1020,35,13.89,9.67,0,10000,7.72,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,13
2022-07-25 14:00:00,30.92,30.28,1019,36,14.12,8.57,0,10000,7.72,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-25,14
