dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour
2022-02-04 11:00:00,14.3,13.69,1023,73,9.53,1.43,20,10000,2.06,340,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2022-02-04,11
2022-02-04 12:00:00,14.93,14.28,1025,69,9.3,1.86,20,10000,2.57,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-04,12
2022-02-04 13:00:00,15.13,14.47,1025,68,9.27,2.15,20,10000,3.09,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-04,13
2022-02-04 14:00:00,15.48,14.75,1022,64,8.71,1.78,40,10000,4.12,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-02-04,14
2022-02-04 15:00:00,15.5,14.83,1022,66,9.18,1.13,75,10000,5.14,330,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-02-04,15
2022-02-04 16:00:00,15.41,14.7,1022,65,8.87,0.27,75,10000,3.6,310,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-02-04,16
2022-02-04 17:00:00,14.78,14.06,1022,67,8.72,0.07,20,10000,4.12,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-04,17
2022-02-04 18:00:00,14.34,13.68,1022,71,9.16,0.0,20,10000,4.12,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-04,18
2022-02-04 19:00:00,13.56,12.88,1023,73,8.82,0.0,20,10000,3.09,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-04,19
2022-02-04 20:00:00,13.05,12.37,1023,75,8.73,0.0,20,10000,3.09,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-02-04,20
2022-02-04 21:00:00,12.65,11.88,1023,73,7.94,0.0,0,10000,3.6,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-04,21
2022-02-04 22:00:00,12.11,11.31,1023,74,7.62,0.0,0,10000,2.57,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-04,22
2022-02-04 23:00:00,11.7,10.94,1023,77,7.81,0.0,0,10000,2.57,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-04,23
