dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour
2022-02-01 13:00:00,16.52,15.25,1024,39,2.53,2.73,0,10000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,13
2022-02-01 14:00:00,17.61,16.39,1023,37,2.76,2.24,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,14
2022-02-01 15:00:00,18.02,16.82,1023,36,2.74,1.42,0,10000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,15
2022-02-01 16:00:00,18.35,17.15,1026,35,2.64,0.65,0,10000,3.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,16
2022-02-01 17:00:00,18.02,16.79,1025,35,2.34,0.17,0,10000,3.09,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,17
2022-02-01 18:00:00,16.35,15.14,1022,42,3.42,0.0,0,10000,5.14,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,18
2022-02-01 19:00:00,14.9,13.62,1022,45,3.08,0.0,0,10000,2.57,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,19
2022-02-01 20:00:00,14.11,12.83,1022,48,3.28,0.0,0,10000,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,20
2022-02-01 21:00:00,13.21,11.94,1023,52,3.58,0.0,0,10000,1.03,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,21
2022-02-01 22:00:00,12.77,11.49,1021,53,3.44,0.0,0,10000,1.03,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,22
2022-02-01 23:00:00,11.97,10.74,1023,58,3.97,0.0,0,10000,1.54,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,23
