dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-12-23 00:00:00,15.51,14.94,1032,70,10.07,0.0,75,10000,5.36,270,11.62,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,0
2022-12-23 01:00:00,15.36,14.91,1030,75,10.96,0.0,75,10000,5.81,225,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,1
2022-12-23 02:00:00,15.67,15.17,1024,72,10.64,0.0,75,10000,9.83,270,12.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,2
2022-12-23 03:00:00,15.37,15.39,1028,93,14.24,0.0,75,10000,3.09,180,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,3
2022-12-23 04:00:00,15.13,15.13,1028,93,14.01,0.0,75,10000,3.09,170,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,4
2022-12-23 05:00:00,15.31,15.38,1028,95,14.51,0.0,75,10000,3.09,170,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,5
2022-12-23 06:00:00,15.47,15.55,1028,95,14.67,0.0,75,10000,2.06,180,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,6
2022-12-23 07:00:00,15.25,14.87,1024,78,11.44,0.0,75,10000,3.13,315,7.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-12-23,7
2022-12-23 08:00:00,15.61,15.34,1024,81,12.36,0.0,75,8000,6.71,315,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-23,8
2022-12-23 09:00:00,15.69,15.43,1025,81,12.44,0.27,75,9000,10.73,270,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-12-23,9
