dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-07-24 00:00:00,20.84,20.6,1018,62,13.3,0.0,0,10000,4.12,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-24,0
2022-07-24 01:00:00,19.08,18.92,1018,72,13.92,0.0,0,10000,5.14,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-24,1
2022-07-24 02:00:00,18.7,18.43,1018,69,12.9,0.0,0,10000,4.47,315,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",7.15,2022-07-24,2
2022-07-24 03:00:00,18.44,18.32,1017,76,14.14,0.0,0,10000,3.58,336,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",5.81,2022-07-24,3
2022-07-24 04:00:00,18.44,18.32,1017,76,14.14,0.0,0,10000,4.12,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-07-24,4
2022-07-24 05:00:00,18.25,18.14,1017,77,14.15,0.0,0,10000,3.58,326,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",5.36,2022-07-24,5
2022-07-24 06:00:00,18.42,18.33,1018,77,14.32,0.11,20,10000,3.58,332,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",5.81,2022-07-24,6
2022-07-24 07:00:00,18.87,18.8,1019,76,14.55,0.61,20,10000,4.12,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-07-24,7
2022-07-24 08:00:00,21.67,21.56,1019,64,14.57,1.8,0,10000,8.23,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-07-24,8
2022-07-24 09:00:00,23.0,22.84,1019,57,14.03,3.74,0,10000,8.05,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8.49,2022-07-24,9
