dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-12-16 00:00:00,13.92,13.46,1005,80,10.53,0.0,75,8000,5.66,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-16,0
2022-12-16 01:00:00,14.17,13.73,1005,80,10.77,0.0,40,10000,10.28,135,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",10.28,2022-12-16,1
2022-12-16 02:00:00,14.39,13.9,1005,77,10.41,0.0,40,10000,5.81,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",9.83,2022-12-16,2
2022-12-16 03:00:00,14.51,14.42,1003,92,13.23,0.0,20,10000,5.66,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-16,3
2022-12-16 04:00:00,14.51,14.42,1003,92,13.23,0.0,40,10000,4.63,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-16,4
2022-12-16 05:00:00,14.57,14.48,1004,92,13.29,0.0,40,10000,4.63,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-16,5
2022-12-16 06:00:00,14.44,13.95,1006,77,10.46,0.0,75,10000,9.39,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.2,2022-12-16,6
2022-12-16 07:00:00,14.6,14.47,1004,90,12.98,0.0,40,10000,4.63,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-16,7
2022-12-16 08:00:00,14.6,14.47,1005,90,12.98,0.0,40,10000,4.63,280,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-16,8
2022-12-16 09:00:00,14.48,13.89,1009,73,9.7,0.26,40,10000,10.73,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.96,2022-12-16,9
2022-12-16 10:00:00,14.56,13.98,1010,73,9.78,0.69,75,10000,8.49,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",9.83,2022-12-16,10
2022-12-16 11:00:00,15.43,14.86,1010,70,9.99,1.26,40,10000,9.39,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.52,2022-12-16,11
2022-12-16 12:00:00,16.3,15.79,1011,69,10.61,1.68,40,10000,8.49,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",10.28,2022-12-16,12
2022-12-16 13:00:00,16.59,16.11,1011,69,10.89,2.08,40,10000,5.66,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-16,13
2022-12-16 14:00:00,16.63,16.12,1011,68,10.71,1.66,40,10000,9.39,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.52,2022-12-16,14
2022-12-16 15:00:00,16.31,15.88,1011,72,11.26,0.99,75,10000,14.75,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",14.75,2022-12-16,15
2022-12-16 16:00:00,14.58,14.13,1012,78,10.79,0.39,40,10000,4.12,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-16,16
2022-12-16 17:00:00,14.83,14.27,1013,73,10.04,0.0,20,10000,3.09,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-12-16,17
2022-12-16 18:00:00,13.87,13.27,1013,75,9.52,0.0,20,10000,2.57,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-16,18
2022-12-16 19:00:00,13.81,13.13,1014,72,8.86,0.0,20,10000,2.57,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-16,19
2022-12-16 20:00:00,12.85,12.15,1016,75,8.53,0.0,20,10000,2.57,230,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-12-16,20
2022-12-16 21:00:00,13.13,12.48,1017,76,9.0,0.0,20,10000,5.36,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.36,2022-12-16,21
