dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-10-11 00:00:00,17.82,18.06,1016,92,16.5,0.0,40,10000,2.24,135,2.24,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.86},2022-10-11,0
2022-10-11 01:00:00,17.8,18.01,1016,91,16.31,0.0,20,10000,1.79,135,3.13,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.15},2022-10-11,1
2022-10-11 02:00:00,17.74,18.0,1016,93,16.59,0.0,75,6000,1.54,20,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.86},2022-10-11,2
2022-10-11 03:00:00,17.84,18.13,1015,94,16.86,0.0,75,4000,5.36,135,5.81,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'1h': 0.27},2022-10-11,3
2022-10-11 04:00:00,17.36,17.53,1015,91,15.88,0.0,75,8000,3.6,40,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.12},2022-10-11,4
2022-10-11 05:00:00,17.34,17.51,1015,91,15.86,0.0,100,8000,3.6,20,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,2022-10-11,5
2022-10-11 06:00:00,17.23,17.41,1016,92,15.92,0.0,100,8000,3.13,135,3.13,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,2022-10-11,6
2022-10-11 07:00:00,17.22,17.4,1016,92,15.91,0.0,75,10000,3.6,30,,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,2022-10-11,7
2022-10-11 08:00:00,17.65,17.82,1017,90,15.99,0.23,75,10000,4.02,135,4.92,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,2022-10-11,8
2022-10-11 09:00:00,18.06,18.22,1018,88,16.04,0.88,75,9000,4.92,135,7.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-10-11,9
