dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-04-12 00:00:00,13.24,12.94,1002,89,11.47,0.0,40,10000,4.63,230,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",{'1h': 2.03},,2022-04-12,0
2022-04-12 01:00:00,12.76,12.44,1002,90,11.16,0.0,40,6000,4.02,268,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",{'1h': 0.27},6.26,2022-04-12,1
2022-04-12 02:00:00,12.77,12.45,1002,90,11.17,0.0,20,10000,3.6,240,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-12,2
2022-04-12 03:00:00,12.68,12.41,1002,92,11.42,0.0,75,10000,3.6,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-04-12,3
2022-04-12 04:00:00,12.8,12.54,1002,92,11.53,0.0,40,10000,3.6,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-04-12,4
2022-04-12 05:00:00,12.82,12.35,1002,84,10.19,0.0,75,10000,2.57,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-04-12,5
2022-04-12 06:00:00,12.09,11.6,1003,86,9.82,0.0,40,10000,3.09,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-04-12,6
2022-04-12 07:00:00,11.77,11.25,1004,86,9.51,0.21,20,10000,1.54,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-12,7
2022-04-12 08:00:00,13.16,12.75,1004,85,10.7,0.83,20,10000,2.06,210,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-12,8
2022-04-12 09:00:00,14.73,14.27,1005,77,10.74,1.99,40,10000,3.6,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-12,9
2022-04-12 10:00:00,15.55,15.01,1006,71,10.32,3.68,40,10000,4.12,280,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",,,2022-04-12,10
2022-04-12 11:00:00,16.07,15.43,1006,65,9.5,5.24,40,10000,5.36,307,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",{'1h': 1.02},8.05,2022-04-12,11
2022-04-12 12:00:00,16.61,15.95,1006,62,9.31,6.26,40,10000,6.17,260,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-12,12
2022-04-12 13:00:00,16.63,15.92,1006,60,8.84,6.78,40,10000,6.17,280,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",,,2022-04-12,13
2022-04-12 14:00:00,17.28,16.55,1006,57,8.69,5.92,40,10000,6.69,260,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-12,14
2022-04-12 15:00:00,17.63,16.88,1006,55,8.49,4.36,20,10000,6.17,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-12,15
2022-04-12 16:00:00,16.95,16.22,1007,58,8.64,2.64,20,10000,5.81,337,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,8.05,2022-04-12,16
2022-04-12 17:00:00,16.8,16.1,1007,60,9.0,1.19,20,10000,5.14,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-12,17
2022-04-12 18:00:00,16.03,15.33,1007,63,9.0,0.36,20,10000,5.66,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-12,18
2022-04-12 19:00:00,14.89,14.26,1008,70,9.47,0.0,20,10000,4.12,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-12,19
2022-04-12 20:00:00,14.13,13.61,1009,77,10.16,0.0,40,10000,4.12,300,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-04-12,20
2022-04-12 21:00:00,14.05,13.65,1009,82,11.03,0.0,40,10000,3.6,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2022-04-12,21
2022-04-12 22:00:00,13.96,13.55,1010,82,10.94,0.0,20,10000,3.6,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-12,22
2022-04-12 23:00:00,13.83,13.38,1010,81,10.63,0.0,20,10000,2.68,301,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,4.47,2022-04-12,23
2022-04-13 00:00:00,13.39,12.98,1010,84,10.74,0.0,20,10000,3.09,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,0
2022-04-13 01:00:00,13.28,12.86,1010,84,10.64,0.0,20,10000,3.09,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,1
2022-04-13 02:00:00,13.1,12.66,1010,84,10.46,0.0,20,10000,3.13,327,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,5.36,2022-04-13,2
2022-04-13 03:00:00,13.18,12.72,1010,83,10.36,0.0,20,10000,2.57,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,3
2022-04-13 04:00:00,12.9,12.44,1010,84,10.27,0.0,75,10000,3.6,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-04-13,4
2022-04-13 05:00:00,12.97,12.44,1011,81,9.79,0.0,75,10000,3.58,351,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,4.47,2022-04-13,5
2022-04-13 06:00:00,12.88,12.44,1012,85,10.42,0.0,20,10000,4.63,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-13,6
