dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-01-08 00:00:00,9.32,9.05,1029,73,4.73,0.0,0,10000,1.34,104,2.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,0
2022-01-08 01:00:00,9.02,9.02,1029,72,4.25,0.0,0,10000,0.45,127,1.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,1
2022-01-08 02:00:00,8.46,8.46,1029,74,4.1,0.0,0,10000,0.89,111,1.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,2
2022-01-08 03:00:00,8.34,6.81,1029,73,3.79,0.0,0,10000,2.57,350,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,3
2022-01-08 04:00:00,8.27,8.27,1029,74,3.92,0.0,0,10000,0.89,208,1.34,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,4
2022-01-08 05:00:00,7.68,6.44,1029,75,3.54,0.0,0,10000,2.06,350,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,5
2022-01-08 06:00:00,7.4,7.4,1029,75,3.27,0.0,0,10000,0.45,86,0.89,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,6
2022-01-08 07:00:00,7.2,7.2,1029,75,3.07,0.0,0,10000,0.45,98,1.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-08,7
2022-01-08 08:00:00,6.93,6.93,1029,77,3.18,0.0,0,10000,0.89,154,2.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-08,8
2022-01-08 09:00:00,7.38,7.38,1029,75,3.25,0.26,0,10000,0.45,127,2.68,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-08,9
