dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2023-01-07 00:00:00,13.67,12.76,1023,64,6.99,0.0,75,10000,9.83,292,10.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,0
2023-01-07 01:00:00,13.83,13.02,1023,67,7.81,0.0,40,10000,7.6,225,12.07,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-07,1
2023-01-07 02:00:00,13.4,12.7,1023,73,8.66,0.0,75,10000,5.81,315,12.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,2
2023-01-07 03:00:00,13.29,12.63,1023,75,8.96,0.0,40,10000,15.2,270,15.2,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-07,3
2023-01-07 04:00:00,14.36,13.76,1022,73,9.59,0.0,75,10000,6.71,315,16.09,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,4
2023-01-07 05:00:00,15.07,14.56,1021,74,10.48,0.0,75,10000,13.86,135,20.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,5
2023-01-07 06:00:00,14.76,14.22,1022,74,10.18,0.0,20,10000,9.39,360,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-07,6
2023-01-07 07:00:00,14.42,13.88,1022,75,10.05,0.0,20,10000,10.28,360,16.99,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-07,7
2023-01-07 08:00:00,14.82,14.26,1022,73,10.03,0.0,20,10000,12.52,315,18.78,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-07,8
2023-01-07 09:00:00,15.26,14.72,1022,72,10.25,0.11,75,10000,14.75,225,20.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,9
2023-01-07 10:00:00,15.47,15.0,1022,74,10.86,0.3,75,7000,14.75,360,22.8,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,10
2023-01-07 11:00:00,15.47,15.08,1022,77,11.46,0.54,75,9000,14.31,225,17.88,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,11
2023-01-07 12:00:00,16.1,16.19,1023,93,14.97,0.72,75,10000,8.23,210,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,12
2023-01-07 13:00:00,15.85,15.55,1021,79,12.22,0.71,75,5000,12.07,225,15.2,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",{'1h': 0.86},2023-01-07,13
2023-01-07 14:00:00,15.48,15.56,1022,95,14.68,0.58,75,2800,6.69,240,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",{'1h': 0.27},2023-01-07,14
2023-01-07 15:00:00,16.44,16.65,1021,96,15.8,0.35,75,10000,9.26,220,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,15
2023-01-07 16:00:00,16.16,16.34,1021,96,15.52,0.1,75,8000,9.26,230,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,16
2023-01-07 17:00:00,16.16,16.29,1021,94,15.19,0.0,75,10000,7.72,230,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-07,17
2023-01-07 18:00:00,16.16,16.29,1021,94,15.19,0.0,75,10000,7.72,230,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.27},2023-01-07,18
2023-01-07 19:00:00,15.6,15.72,1021,96,14.96,0.0,75,8000,6.26,261,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,19
2023-01-07 20:00:00,15.06,15.1,1022,95,14.27,0.0,75,10000,4.12,250,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,20
2023-01-07 21:00:00,15.05,15.07,1022,94,14.09,0.0,75,10000,3.6,250,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-07,21
2023-01-07 22:00:00,14.82,14.81,1022,94,13.86,0.0,75,8000,3.09,230,,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,2023-01-07,22
