dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,rain,date,hour
2022-12-12 00:00:00,17.2,17.48,1011,96,16.56,0.0,75,7000,5.14,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,0
2022-12-12 01:00:00,17.63,17.93,1011,95,16.82,0.0,75,8000,6.17,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,1
2022-12-12 02:00:00,17.63,17.96,1010,96,16.98,0.0,75,8000,6.69,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,2
2022-12-12 03:00:00,17.97,18.28,1010,94,16.99,0.0,75,8000,8.23,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,3
2022-12-12 04:00:00,17.49,17.78,1010,95,16.68,0.0,75,8000,7.72,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,4
2022-12-12 05:00:00,17.63,17.93,1010,95,16.82,0.0,75,8000,7.2,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,5
2022-12-12 06:00:00,17.63,17.96,1009,96,16.98,0.0,75,8000,9.26,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,6
2022-12-12 07:00:00,17.62,17.97,1009,97,17.14,0.0,75,8000,9.77,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-12-12,7
2022-12-12 08:00:00,17.63,17.93,1009,95,16.82,0.0,75,7000,9.77,220,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",,,2022-12-12,8
2022-12-12 09:00:00,17.97,18.28,1009,94,16.99,0.09,75,6000,10.29,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-12-12,9
2022-12-12 10:00:00,18.46,18.82,1009,94,17.48,0.17,75,8000,11.32,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-12-12,10
2022-12-12 11:00:00,18.46,18.84,1009,95,17.64,0.31,75,5000,9.77,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-12-12,11
2022-12-12 12:00:00,18.48,18.86,1009,95,17.66,0.42,75,3500,9.26,220,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,,2022-12-12,12
2022-12-12 13:00:00,18.54,18.93,1008,95,17.72,0.66,75,3500,10.8,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",,,2022-12-12,13
2022-12-12 14:00:00,18.54,18.93,1008,95,17.72,0.52,75,6000,10.8,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",15.95,,2022-12-12,14
