dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour,rain
2022-03-30 11:00:00,15.89,15.08,1007,59,7.9,4.53,40,10000,10.29,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",15.43,2022-03-30,11,
2022-03-30 12:00:00,16.21,15.4,1007,58,7.95,5.47,75,10000,9.77,330,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-03-30,12,
2022-03-30 13:00:00,16.65,15.86,1007,57,8.1,5.63,40,10000,9.77,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-30,13,
2022-03-30 14:00:00,16.96,16.23,1006,58,8.65,4.88,40,10000,10.29,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-30,14,
2022-03-30 15:00:00,16.74,15.96,1006,57,8.19,3.53,20,10000,9.77,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-03-30,15,
2022-03-30 16:00:00,16.55,15.83,1006,60,8.77,2.04,20,10000,8.75,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",13.89,2022-03-30,16,
2022-03-30 17:00:00,16.14,15.51,1006,65,9.56,0.86,20,10000,8.05,349,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",11.18,2022-03-30,17,
2022-03-30 18:00:00,14.81,14.28,1006,74,10.23,0.21,20,10000,6.71,312,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",9.83,2022-03-30,18,
2022-03-30 19:00:00,14.09,13.64,1007,80,10.7,0.0,20,10000,4.63,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-03-30,19,
2022-03-30 20:00:00,14.05,13.63,1007,81,10.84,0.0,20,10000,5.14,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-03-30,20,
2022-03-30 21:00:00,14.22,13.79,1007,80,10.82,0.0,20,10000,5.36,293,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",9.83,2022-03-30,21,
2022-03-30 22:00:00,14.51,14.11,1007,80,11.1,0.0,20,10000,4.47,303,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",7.6,2022-03-30,22,
2022-03-30 23:00:00,14.1,13.68,1007,81,10.89,0.0,75,8000,3.6,290,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,2022-03-30,23,
2022-03-31 00:00:00,13.27,12.82,1007,83,10.45,0.0,75,10000,3.6,310,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-03-31,0,
2022-03-31 01:00:00,12.95,12.47,1006,83,10.13,0.0,75,10000,3.13,320,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",5.36,2022-03-31,1,
2022-03-31 02:00:00,12.96,12.43,1006,81,9.78,0.0,75,10000,3.13,330,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",4.92,2022-03-31,2,
2022-03-31 03:00:00,12.96,12.4,1006,80,9.6,0.0,75,10000,3.09,310,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-03-31,3,
2022-03-31 04:00:00,13.03,12.48,1006,80,9.66,0.0,40,10000,3.09,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-03-31,4,
2022-03-31 05:00:00,12.51,11.91,1005,80,9.16,0.0,75,10000,2.57,330,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",,2022-03-31,5,{'1h': 1.02}
2022-03-31 06:00:00,12.36,11.79,1007,82,9.38,0.0,40,10000,3.09,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-03-31,6,
2022-03-31 07:00:00,12.72,12.19,1008,82,9.73,0.13,40,10000,3.6,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-31,7,
2022-03-31 08:00:00,12.99,12.41,1008,79,9.44,0.62,20,10000,4.63,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-03-31,8,
2022-03-31 09:00:00,13.86,13.29,1009,76,9.71,1.6,40,10000,4.63,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-31,9,
2022-03-31 10:00:00,14.36,13.68,1009,70,8.97,3.05,75,10000,7.15,339,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",9.83,2022-03-31,10,
2022-03-31 11:00:00,14.4,13.59,1010,65,7.91,4.47,75,10000,6.26,332,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",10.28,2022-03-31,11,
2022-03-31 12:00:00,14.32,13.56,1010,67,8.28,5.39,75,10000,6.17,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-03-31,12,
2022-03-31 13:00:00,14.25,13.58,1009,71,9.07,3.83,40,10000,5.66,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-31,13,
2022-03-31 14:00:00,15.28,14.53,1009,64,8.52,3.32,75,10000,7.2,330,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-03-31,14,
2022-03-31 15:00:00,15.14,14.41,1009,65,8.62,2.4,40,10000,7.6,297,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",9.83,2022-03-31,15,
2022-03-31 16:00:00,15.01,14.26,1009,65,8.49,1.91,75,10000,7.2,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-03-31,16,
2022-03-31 17:00:00,14.74,13.97,1009,65,8.24,0.81,40,10000,7.2,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-31,17,
2022-03-31 18:00:00,14.18,13.4,1010,67,8.15,0.2,40,10000,5.66,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-03-31,18,
2022-03-31 19:00:00,13.46,12.69,1010,70,8.1,0.0,40,10000,6.17,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-03-31,19,
2022-03-31 20:00:00,13.11,12.33,1014,71,7.98,0.0,20,10000,5.14,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-03-31,20,
2022-03-31 21:00:00,12.88,12.18,1011,75,8.56,0.0,75,10000,4.92,347,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",7.6,2022-03-31,21,
2022-03-31 22:00:00,12.76,12.05,1012,75,8.45,0.0,40,10000,5.14,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-03-31,22,
2022-03-31 23:00:00,12.55,11.82,1012,75,8.24,0.0,20,10000,4.12,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-03-31,23,
