dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-09-29 02:00:00,17.45,17.47,1017,85,14.9,0.0,75,10000,3.6,320,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-09-29,2,
2022-09-29 03:00:00,17.37,17.36,1017,84,14.64,0.0,40,10000,4.12,330,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-09-29,3,
2022-09-29 04:00:00,16.66,16.5,1015,81,13.39,0.0,20,10000,4.92,135,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,4,
2022-09-29 05:00:00,16.38,16.11,1015,78,12.54,0.0,20,10000,3.6,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,5,
2022-09-29 06:00:00,17.01,16.83,1016,79,13.35,0.0,75,10000,4.12,320,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-09-29,6,
2022-09-29 07:00:00,16.64,16.45,1015,80,13.18,0.0,20,10000,5.36,135,8.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-29,7,
2022-09-29 08:00:00,17.4,17.26,1013,79,13.72,0.21,40,10000,6.71,360,8.49,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-09-29,8,
2022-09-29 09:00:00,17.97,17.94,1014,81,14.66,0.66,40,10000,6.71,292,7.6,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",2022-09-29,9,
2022-09-29 10:00:00,18.61,18.67,1014,82,15.48,2.36,75,10000,4.63,260,,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",2022-09-29,10,
2022-09-29 11:00:00,18.7,18.85,1013,85,16.13,3.64,75,4000,6.17,260,,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2022-09-29,11,
2022-09-29 12:00:00,19.24,19.49,1012,87,17.02,4.5,75,8000,8.05,315,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-09-29,12,
2022-09-29 13:00:00,17.56,17.8,1014,93,16.42,4.9,75,8000,6.69,340,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-09-29,13,{'1h': 0.21}
2022-09-29 14:00:00,19.67,19.83,1011,82,16.51,4.17,75,10000,5.81,360,10.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-09-29,14,
2022-09-29 15:00:00,20.5,20.56,1011,75,15.92,2.89,40,10000,8.49,315,9.39,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-09-29,15,
2022-09-29 16:00:00,20.49,20.42,1011,70,14.84,1.59,40,10000,9.26,340,15.43,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-09-29,16,
2022-09-29 17:00:00,19.4,19.28,1012,72,14.23,0.58,20,10000,8.23,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-29,17,
2022-09-29 18:00:00,18.35,18.15,1013,73,13.43,0.0,20,10000,15.2,360,19.22,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-29,18,
2022-09-29 19:00:00,17.29,17.06,1013,76,13.02,0.0,20,10000,12.96,135,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,19,
2022-09-29 20:00:00,17.35,17.2,1015,79,13.68,0.0,20,10000,7.2,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,20,
2022-09-29 21:00:00,16.34,16.14,1014,81,13.08,0.0,20,10000,10.28,360,12.96,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,21,
2022-09-29 22:00:00,16.62,16.53,1015,84,13.91,0.0,20,10000,6.17,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,22,
2022-09-29 23:00:00,16.25,16.02,1014,80,12.8,0.0,20,10000,5.66,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-29,23,
