dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-11-15 00:00:00,16.84,16.85,1017,87,14.66,0.0,40,10000,5.81,360,12.07,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-15,0
2022-11-15 01:00:00,16.43,16.45,1016,89,14.61,0.0,75,10000,9.39,135,10.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-11-15,1
2022-11-15 02:00:00,16.15,16.04,1016,85,13.63,0.0,20,10000,4.02,270,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-15,2
2022-11-15 03:00:00,16.15,16.01,1015,84,13.45,0.0,40,10000,12.52,225,12.52,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-15,3
2022-11-15 04:00:00,16.95,16.89,1015,84,14.23,0.0,40,10000,9.39,225,12.96,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-15,4
2022-11-15 05:00:00,16.98,16.87,1014,82,13.89,0.0,0,10000,7.15,225,9.83,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-15,5
2022-11-15 06:00:00,17.23,17.15,1015,82,14.13,0.0,20,10000,16.54,180,16.54,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-15,6
2022-11-15 07:00:00,17.28,17.23,1015,83,14.37,0.0,40,10000,13.86,315,16.99,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-11-15,7
2022-11-15 08:00:00,17.99,18.14,1016,88,15.97,0.0,40,10000,7.2,230,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-11-15,8
2022-11-15 09:00:00,18.44,18.59,1017,86,16.06,0.26,75,10000,7.2,220,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-11-15,9
