dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour
2022-01-28 00:00:00,11.64,10.35,1022,57,3.42,0.0,0,10000,2.57,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,0
2022-01-28 01:00:00,11.52,10.19,1022,56,3.06,0.0,0,10000,3.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,1
2022-01-28 02:00:00,11.53,10.12,1022,53,2.29,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,2
2022-01-28 03:00:00,11.09,9.69,1022,55,2.4,0.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,3
2022-01-28 04:00:00,10.63,9.21,1021,56,2.22,0.0,0,10000,4.12,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,4
2022-01-28 05:00:00,10.1,8.63,1022,56,1.73,0.0,0,10000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,5
2022-01-28 06:00:00,10.33,8.8,1022,53,1.18,0.0,0,10000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,6
2022-01-28 07:00:00,10.43,8.89,1022,52,1.0,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,7
2022-01-28 08:00:00,10.08,8.53,1023,53,0.94,0.0,0,10000,5.14,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,8
2022-01-28 09:00:00,10.73,9.22,1023,52,1.28,0.38,0,10000,5.14,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,9
2022-01-28 10:00:00,11.7,10.21,1023,49,1.35,0.93,0,10000,5.14,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,10
2022-01-28 11:00:00,12.41,11.04,1024,51,2.56,1.57,0,10000,4.63,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,11
2022-01-28 12:00:00,13.78,12.49,1024,49,3.26,2.03,0,10000,5.14,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,12
2022-01-28 13:00:00,15.02,13.8,1023,47,3.81,2.15,0,10000,4.12,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,13
2022-01-28 14:00:00,16.81,15.7,1022,44,4.5,1.76,0,10000,4.12,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,14
2022-01-28 15:00:00,17.54,16.42,1022,41,4.15,1.12,0,10000,4.12,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,15
2022-01-28 16:00:00,17.67,16.54,1021,40,3.92,0.51,0,10000,4.12,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,16
2022-01-28 17:00:00,17.22,16.09,1022,42,4.21,0.13,0,10000,3.09,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-01-28,17
2022-01-28 18:00:00,15.92,14.77,1022,46,4.33,0.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,18
2022-01-28 19:00:00,14.9,13.73,1021,49,4.29,0.0,0,10000,4.12,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,19
2022-01-28 20:00:00,14.72,13.47,1022,47,3.54,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,20
2022-01-28 21:00:00,13.67,12.4,1023,50,3.45,0.0,0,10000,6.17,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,21
2022-01-28 22:00:00,13.53,12.17,1021,47,2.45,0.0,0,10000,5.14,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-01-28,22
