dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-07-11 12:00:00,29.29,28.63,1012,37,13.1,7.58,0,10000,7.72,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,12,
2022-07-11 13:00:00,30.21,29.39,1011,35,13.06,8.33,0,10000,8.23,360,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,13,
2022-07-11 14:00:00,30.76,29.88,1010,34,13.1,7.43,0,10000,10.29,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,14,
2022-07-11 15:00:00,30.19,29.37,1010,35,13.05,5.73,0,10000,12.52,360,16.99,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,15,
2022-07-11 16:00:00,28.44,27.84,1009,37,12.35,3.78,0,10000,12.52,360,14.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,16,
2022-07-11 17:00:00,27.3,26.83,1009,35,10.51,2.01,0,10000,10.8,360,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,17,
2022-07-11 18:00:00,25.92,25.53,1009,37,10.13,0.79,0,10000,11.32,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,18,
2022-07-11 19:00:00,25.73,25.22,1009,33,8.26,0.2,0,10000,10.8,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,19,
2022-07-11 20:00:00,25.13,24.64,1010,36,9.02,0.0,0,10000,10.8,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-11,20,
2022-07-11 21:00:00,24.08,23.72,1010,45,11.42,0.0,0,10000,10.29,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-11,21,
2022-07-11 22:00:00,23.55,23.32,1012,52,13.13,0.0,0,10000,8.23,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-11,22,
2022-07-11 23:00:00,23.42,23.2,1010,53,13.3,0.0,0,10000,5.36,180,6.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-11,23,
2022-07-12 00:00:00,23.36,23.27,1012,58,14.64,0.0,0,10000,2.06,70,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,0,
2022-07-12 01:00:00,22.84,22.72,1012,59,14.41,0.0,0,10000,2.06,40,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,1,
2022-07-12 02:00:00,22.53,22.41,1012,60,14.38,0.0,0,10000,1.34,59,2.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,2,
2022-07-12 03:00:00,21.79,21.72,1010,65,14.92,0.0,0,10000,3.09,50,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,3,
2022-07-12 04:00:00,21.53,21.41,1011,64,14.44,0.0,0,10000,2.06,80,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,4,
2022-07-12 05:00:00,21.45,21.32,1011,64,14.36,0.0,0,10000,1.34,270,1.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,5,
2022-07-12 06:00:00,21.44,21.34,1011,65,14.59,0.13,0,10000,3.09,60,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,6,
2022-07-12 07:00:00,22.47,22.42,1012,63,15.08,0.64,0,10000,4.63,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,7,
2022-07-12 08:00:00,24.07,23.99,1012,56,14.75,1.79,0,10000,4.12,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,8,
2022-07-12 09:00:00,27.51,27.5,1014,44,14.18,3.63,0,10000,4.12,50,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,9,
2022-07-12 10:00:00,29.37,28.54,1014,35,12.33,4.88,0,10000,5.14,90,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,10,
2022-07-12 11:00:00,30.67,30.0,1014,36,13.9,6.59,0,10000,4.63,60,9.77,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,11,
2022-07-12 12:00:00,33.8,32.16,1014,24,10.43,7.68,0,10000,5.14,70,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,12,
2022-07-12 13:00:00,35.11,33.43,1012,22,10.21,5.58,0,10000,9.39,135,10.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,13,
2022-07-12 14:00:00,35.44,33.3,1013,18,7.52,4.98,0,10000,8.49,135,8.49,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,14,
2022-07-12 15:00:00,36.63,34.49,1013,17,7.63,3.84,0,10000,12.96,225,12.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,15,
2022-07-12 16:00:00,33.67,32.69,1014,29,13.18,1.65,0,10000,7.72,250,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,16,
2022-07-12 17:00:00,31.32,30.07,1013,30,11.68,0.87,0,10000,7.2,230,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,17,
2022-07-12 18:00:00,31.94,30.26,1013,25,9.48,0.34,0,10000,4.63,270,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,18,
2022-07-12 19:00:00,30.75,29.39,1012,29,10.68,0.16,0,10000,4.47,360,5.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-07-12,19,
2022-07-12 20:00:00,28.76,28.06,1014,36,12.22,0.0,0,10000,5.14,330,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-07-12,20,{'1h': 0.13}
2022-07-12 21:00:00,28.11,27.22,1014,31,9.41,0.0,0,10000,4.12,210,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,21,
2022-07-12 22:00:00,28.24,27.18,1015,28,8.02,0.0,0,10000,3.13,360,4.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,22,
2022-07-12 23:00:00,25.86,25.68,1016,45,13.03,0.0,0,10000,2.57,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-07-12,23,
