dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-06-21 00:00:00,15.91,15.54,1015,76,11.69,0.0,20,10000,2.57,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-21,0
2022-06-21 01:00:00,15.53,15.18,1014,78,11.71,0.0,20,10000,2.57,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-21,1
2022-06-21 02:00:00,15.49,15.16,1014,79,11.87,0.0,20,10000,2.57,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-21,2
2022-06-21 03:00:00,15.3,14.95,1015,79,11.68,0.0,20,10000,2.06,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-21,3
2022-06-21 04:00:00,15.18,14.84,1015,80,11.76,0.0,20,10000,1.54,290,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-21,4
2022-06-21 05:00:00,14.64,14.35,1013,84,11.97,0.0,20,10000,4.47,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.47,2022-06-21,5
2022-06-21 06:00:00,15.28,15.03,1014,83,12.41,0.16,20,10000,2.24,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",3.13,2022-06-21,6
2022-06-21 07:00:00,16.59,16.34,1015,78,12.74,0.64,20,10000,2.68,346,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",4.92,2022-06-21,7
2022-06-21 08:00:00,17.88,17.53,1014,69,12.12,1.69,40,10000,4.47,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",8.05,2022-06-21,8
2022-06-21 09:00:00,18.87,18.54,1014,66,12.39,3.33,75,10000,4.92,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",4.92,2022-06-21,9
2022-06-21 10:00:00,19.58,19.26,1014,64,12.59,5.28,75,10000,4.12,280,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-06-21,10
2022-06-21 11:00:00,18.69,18.34,1014,66,12.22,7.07,40,10000,5.36,264,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",7.6,2022-06-21,11
2022-06-21 12:00:00,19.74,19.39,1014,62,12.26,8.18,40,10000,7.15,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",7.6,2022-06-21,12
2022-06-21 13:00:00,19.7,19.34,1014,62,12.22,8.28,40,10000,6.17,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-21,13
2022-06-21 14:00:00,20.33,19.99,1013,60,12.32,7.4,40,10000,6.17,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-21,14
2022-06-21 15:00:00,20.92,20.5,1013,55,11.55,5.76,75,10000,7.15,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",9.83,2022-06-21,15
2022-06-21 16:00:00,21.5,21.06,1013,52,11.24,4.01,40,10000,10.28,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.07,2022-06-21,16
2022-06-21 17:00:00,20.5,20.12,1012,58,11.96,2.18,40,10000,11.62,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",15.2,2022-06-21,17
2022-06-21 18:00:00,19.45,19.12,1012,64,12.47,0.9,40,10000,12.07,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.96,2022-06-21,18
2022-06-21 19:00:00,18.54,18.3,1012,71,13.19,0.24,75,10000,7.6,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.52,2022-06-21,19
2022-06-21 20:00:00,17.88,17.73,1012,77,13.8,0.0,40,10000,8.05,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",9.39,2022-06-21,20
2022-06-21 21:00:00,17.52,17.39,1012,79,13.84,0.0,40,10000,7.6,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",7.6,2022-06-21,21
2022-06-21 22:00:00,17.42,17.28,1012,79,13.74,0.0,20,10000,5.36,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.81,2022-06-21,22
2022-06-21 23:00:00,17.53,17.4,1014,79,13.85,0.0,20,10000,4.12,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-21,23
2022-06-22 00:00:00,17.26,17.13,1014,80,13.78,0.0,40,10000,4.12,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-06-22,0
2022-06-22 01:00:00,17.5,17.37,1014,79,13.82,0.0,20,10000,4.12,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-22,1
2022-06-22 02:00:00,17.18,17.04,1013,80,13.7,0.0,40,10000,4.12,260,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-06-22,2
2022-06-22 03:00:00,17.17,17.06,1013,81,13.88,0.0,20,10000,3.6,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-22,3
2022-06-22 04:00:00,17.03,16.88,1013,80,13.56,0.0,40,10000,4.63,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-06-22,4
2022-06-22 05:00:00,16.67,16.53,1011,82,13.59,0.0,40,10000,5.36,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",5.36,2022-06-22,5
2022-06-22 06:00:00,16.49,16.36,1014,83,13.6,0.11,40,10000,3.58,288,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",4.92,2022-06-22,6
2022-06-22 07:00:00,17.03,16.96,1014,83,14.12,0.47,20,10000,3.13,279,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",5.81,2022-06-22,7
2022-06-22 08:00:00,17.87,17.83,1013,81,14.57,1.23,40,10000,4.02,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",5.36,2022-06-22,8
2022-06-22 09:00:00,18.15,18.06,1013,78,14.26,2.45,40,10000,4.12,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-22,9
2022-06-22 10:00:00,18.57,18.41,1014,74,13.85,5.04,40,10000,5.14,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-22,10
2022-06-22 11:00:00,19.17,19.05,1014,73,14.22,6.76,40,10000,7.6,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",8.05,2022-06-22,11
2022-06-22 12:00:00,20.29,20.1,1014,66,13.74,7.84,40,10000,7.15,270,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",7.15,2022-06-22,12
2022-06-22 13:00:00,21.88,21.69,1014,60,13.77,9.24,75,10000,6.71,225,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",12.52,2022-06-22,13
2022-06-22 14:00:00,21.27,20.99,1013,59,12.94,8.25,40,10000,5.66,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-22,14
2022-06-22 15:00:00,21.92,21.6,1013,55,12.48,6.41,40,10000,5.66,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-22,15
2022-06-22 16:00:00,21.48,21.2,1013,58,12.88,4.41,40,10000,8.49,225,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",10.28,2022-06-22,16
2022-06-22 17:00:00,20.44,20.21,1013,64,13.41,2.38,40,10000,6.69,230,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-06-22,17
2022-06-22 18:00:00,21.04,20.82,1013,62,13.49,0.98,40,10000,8.49,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",12.07,2022-06-22,18
2022-06-22 19:00:00,20.02,19.75,1013,64,13.01,0.25,20,10000,7.15,337,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",7.15,2022-06-22,19
2022-06-22 20:00:00,18.32,18.06,1014,71,12.98,0.0,20,10000,5.66,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-06-22,20
2022-06-22 21:00:00,18.01,17.88,1016,77,13.92,0.0,20,10000,4.63,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-22,21
2022-06-22 22:00:00,17.4,17.23,1014,78,13.53,0.0,20,10000,4.02,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.02,2022-06-22,22
2022-06-22 23:00:00,16.93,16.77,1014,80,13.46,0.0,20,10000,2.57,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-06-22,23
