dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-04-26 23:00:00,13.96,13.66,1012,86,11.66,0.0,20,10000,2.57,260,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-26,23
2022-04-27 00:00:00,13.92,13.67,1012,88,11.97,0.0,20,10000,3.13,257,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,4.47,2022-04-27,0
2022-04-27 01:00:00,13.64,13.38,1012,89,11.86,0.0,20,10000,2.68,276,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,3.58,2022-04-27,1
2022-04-27 02:00:00,13.81,13.49,1016,86,11.51,0.0,20,10000,2.06,250,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,2
2022-04-27 03:00:00,13.21,12.94,1012,90,11.61,0.0,20,10000,2.06,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,3
2022-04-27 04:00:00,12.64,12.31,1012,90,11.04,0.0,20,10000,1.03,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,4
2022-04-27 05:00:00,12.39,12.01,1012,89,10.63,0.0,20,10000,1.54,290,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,5
2022-04-27 06:00:00,12.24,11.87,1012,90,10.65,0.0,20,10000,1.54,110,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",,,2022-04-27,6
2022-04-27 07:00:00,13.29,13.05,1013,91,11.85,0.33,20,10000,1.54,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-27,7
2022-04-27 08:00:00,15.09,14.82,1013,83,12.23,1.09,40,10000,1.54,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,8
2022-04-27 09:00:00,16.48,16.06,1014,72,11.42,2.44,75,10000,3.09,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-04-27,9
2022-04-27 10:00:00,17.83,17.37,1014,65,11.17,4.12,75,10000,3.09,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-04-27,10
2022-04-27 11:00:00,17.96,17.43,1015,62,10.58,5.72,75,10000,5.14,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-04-27,11
2022-04-27 12:00:00,18.45,17.94,1014,61,10.8,6.76,40,10000,5.14,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,12
2022-04-27 13:00:00,19.21,18.67,1014,57,10.49,6.91,40,10000,5.66,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,13
2022-04-27 14:00:00,19.28,18.75,1014,57,10.56,6.09,40,10000,6.69,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,14
2022-04-27 15:00:00,19.13,18.56,1014,56,10.16,4.58,40,10000,6.69,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,15
2022-04-27 16:00:00,18.87,18.27,1014,56,9.91,2.9,40,10000,6.17,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,16
2022-04-27 17:00:00,17.92,17.33,1018,60,10.05,1.42,40,10000,6.69,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-04-27,17
2022-04-27 18:00:00,17.24,16.66,1014,63,10.14,0.48,20,10000,8.05,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,7.6,2022-04-27,18
2022-04-27 19:00:00,15.61,14.98,1015,67,9.51,0.0,20,10000,6.69,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-04-27,19
2022-04-27 20:00:00,14.36,13.73,1016,72,9.38,0.0,20,10000,6.17,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,20
2022-04-27 21:00:00,14.3,13.74,1016,75,9.93,0.0,20,10000,4.63,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,21
2022-04-27 22:00:00,13.61,13.06,1016,78,9.85,0.0,20,10000,3.09,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,22
2022-04-27 23:00:00,13.73,13.2,1021,78,9.97,0.0,20,10000,3.09,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2022-04-27,23
