dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-02-28 10:00:00,13.36,12.5,1022,67,7.37,2.08,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,10,
2022-02-28 11:00:00,14.75,13.98,1023,65,8.24,3.31,0,10000,3.09,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,11,
2022-02-28 12:00:00,16.98,16.27,1023,59,8.92,4.14,0,10000,3.09,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,12,
2022-02-28 13:00:00,17.66,16.94,1026,56,8.79,4.17,0,10000,2.57,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,13,
2022-02-28 14:00:00,18.82,18.06,1025,50,8.19,3.52,20,10000,3.09,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-28,14,
2022-02-28 15:00:00,19.0,18.16,1025,46,7.13,2.39,0,10000,3.6,200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,15,
2022-02-28 16:00:00,19.13,18.35,1024,48,7.87,1.17,20,10000,4.12,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-02-28,16,
2022-02-28 17:00:00,18.87,18.09,1021,49,7.94,0.39,0,10000,4.63,270,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,17,
2022-02-28 18:00:00,16.91,16.07,1025,54,7.55,0.0,0,10000,4.12,260,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-28,18,
2022-02-28 19:00:00,15.57,14.67,1022,57,7.09,0.0,0,10000,4.63,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-28,19,
2022-02-28 20:00:00,14.17,13.24,1022,61,6.77,0.0,0,10000,4.12,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-28,20,
2022-02-28 21:00:00,13.84,12.9,1022,62,6.69,0.0,0,10000,4.63,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-28,21,
2022-02-28 22:00:00,13.51,12.54,1022,62,6.38,0.0,0,10000,2.06,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-28,22,
2022-02-28 23:00:00,12.93,11.92,1022,63,6.06,0.0,0,10000,1.34,33,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-28,23,2.24
