dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-09-22 00:00:00,20.95,21.11,1019,77,16.77,0.0,0,10000,1.34,333,2.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,0
2022-09-22 01:00:00,20.45,20.61,1018,79,16.69,0.0,0,10000,2.24,320,4.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,1
2022-09-22 02:00:00,20.1,20.23,1019,79,16.35,0.0,0,10000,3.09,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,2
2022-09-22 03:00:00,19.59,19.75,1019,82,16.44,0.0,0,10000,2.68,329,4.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,3
2022-09-22 04:00:00,19.34,19.52,1019,84,16.57,0.0,0,10000,4.12,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,4
2022-09-22 05:00:00,18.63,18.77,1018,85,16.06,0.0,0,10000,3.6,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,5
2022-09-22 06:00:00,18.37,18.53,1018,87,16.17,0.0,0,10000,4.12,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,6
2022-09-22 07:00:00,18.47,18.64,1019,87,16.27,0.0,20,10000,3.6,30,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-22,7
2022-09-22 08:00:00,20.01,20.26,1019,84,17.23,0.52,20,10000,3.6,30,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-22,8
2022-09-22 09:00:00,23.3,23.54,1020,71,17.75,1.56,0,10000,2.57,40,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,9
2022-09-22 10:00:00,24.51,24.77,1019,67,17.98,3.13,0,10000,2.06,0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,10
2022-09-22 11:00:00,25.33,25.62,1019,65,18.28,4.73,0,10000,3.09,210,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,11
2022-09-22 12:00:00,27.61,28.52,1020,56,18.05,5.81,0,10000,9.39,292,9.39,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,12
2022-09-22 13:00:00,27.68,28.99,1019,60,19.21,5.92,0,10000,8.05,315,9.83,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,13
2022-09-22 14:00:00,28.36,29.87,1018,59,19.58,5.07,0,10000,4.63,30,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,14
2022-09-22 15:00:00,28.71,29.18,1018,49,16.95,3.57,0,10000,6.71,360,8.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,15
2022-09-22 16:00:00,27.92,28.45,1017,51,16.85,1.97,0,10000,4.12,310,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,16
2022-09-22 17:00:00,27.66,28.68,1018,57,18.37,0.76,0,10000,5.36,360,5.81,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,17
2022-09-22 18:00:00,24.35,24.64,1019,69,18.3,0.15,0,10000,4.12,300,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-22,18
2022-09-22 19:00:00,22.11,22.36,1019,76,17.68,0.0,20,10000,4.47,135,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-22,19
2022-09-22 20:00:00,20.43,20.7,1019,83,17.45,0.0,20,10000,3.6,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-22,20
2022-09-22 21:00:00,20.28,20.56,1018,84,17.49,0.0,20,10000,3.6,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-22,21
2022-09-22 22:00:00,19.19,19.41,1018,86,16.79,0.0,20,10000,4.02,330,6.26,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-22,22
2022-09-22 23:00:00,18.71,18.88,1018,86,16.32,0.0,0,10000,2.06,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-22,23
2022-09-23 00:00:00,18.21,18.38,1019,88,16.19,0.0,0,10000,4.12,320,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-09-23,0
2022-09-23 01:00:00,17.74,17.92,1018,90,16.08,0.0,20,10000,3.13,345,4.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-23,1
2022-09-23 02:00:00,17.66,17.86,1018,91,16.17,0.0,20,10000,3.13,336,5.36,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-23,2
2022-09-23 03:00:00,17.48,17.66,1018,91,16.0,0.0,20,10000,3.6,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-23,3
2022-09-23 04:00:00,17.43,17.63,1018,92,16.12,0.0,20,10000,4.63,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-23,4
2022-09-23 05:00:00,17.45,17.65,1018,92,16.14,0.0,20,10000,3.09,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-23,5
2022-09-23 06:00:00,17.44,17.62,1018,91,15.96,0.0,20,10000,1.03,0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-09-23,6
2022-09-23 07:00:00,17.62,17.81,1019,91,16.13,0.0,20,10000,1.54,290,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,7
2022-09-23 08:00:00,19.27,19.52,1019,87,17.05,0.51,20,10000,1.54,210,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,8
2022-09-23 09:00:00,20.4,20.58,1019,80,16.84,1.57,20,10000,3.6,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,9
2022-09-23 10:00:00,22.03,22.22,1020,74,17.18,3.08,20,10000,2.57,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,10
2022-09-23 11:00:00,22.65,22.82,1019,71,17.13,4.68,20,10000,2.57,0,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,11
2022-09-23 12:00:00,24.35,24.49,1019,63,16.86,5.75,20,10000,6.17,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,12
2022-09-23 13:00:00,24.85,25.09,1018,65,17.82,6.14,20,10000,6.69,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,13
2022-09-23 14:00:00,25.32,25.47,1018,60,17.0,5.25,20,10000,8.23,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,14
2022-09-23 15:00:00,24.82,24.98,1017,62,17.05,3.68,20,10000,8.75,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,15
2022-09-23 16:00:00,24.62,24.78,1017,63,17.11,1.8,0,10000,8.23,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-23,16
2022-09-23 17:00:00,23.76,23.89,1017,65,16.79,0.68,0,10000,9.26,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-09-23,17
2022-09-23 18:00:00,21.7,21.86,1017,74,16.87,0.14,20,10000,9.77,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-09-23,18
