dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2023-01-11 00:00:00,13.65,13.06,1029,76,9.5,0.0,20,10000,4.02,225,4.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-11,0
2023-01-11 01:00:00,13.37,12.77,1028,77,9.43,0.0,75,10000,4.92,315,4.92,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-11,1
2023-01-11 02:00:00,13.85,13.3,1028,77,9.89,0.0,75,10000,4.02,225,5.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-11,2
2023-01-11 03:00:00,14.22,13.71,1028,77,10.25,0.0,75,10000,5.81,225,5.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-11,3
2023-01-11 04:00:00,14.44,13.95,1027,77,10.46,0.0,75,8000,5.36,225,8.05,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-11,4
2023-01-11 05:00:00,14.6,14.15,1027,78,10.81,0.0,40,7000,4.47,360,6.71,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-11,5
2023-01-11 06:00:00,15.12,14.7,1027,77,11.12,0.0,40,10000,3.6,240,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 1},2023-01-11,6
2023-01-11 07:00:00,14.47,14.04,1027,79,10.88,0.0,40,10000,5.14,340,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-11,7
2023-01-11 08:00:00,14.2,13.71,1028,78,10.42,0.0,20,10000,7.2,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,8
2023-01-11 09:00:00,14.26,13.73,1029,76,10.09,0.3,20,10000,8.75,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,9
2023-01-11 10:00:00,15.03,14.44,1030,71,9.82,0.84,20,10000,7.72,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,10
2023-01-11 11:00:00,15.42,14.71,1031,65,8.88,1.49,40,10000,8.23,10,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-11,11
2023-01-11 12:00:00,16.06,15.37,1030,63,9.03,1.99,20,10000,7.2,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,12
2023-01-11 13:00:00,16.59,15.92,1030,62,9.29,2.01,40,10000,8.05,135,12.07,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-11,13
2023-01-11 14:00:00,16.32,15.7,1029,65,9.74,1.63,40,10000,6.69,360,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-11,14
2023-01-11 15:00:00,16.65,15.99,1029,62,9.35,1.0,20,10000,8.23,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,15
2023-01-11 16:00:00,15.75,15.16,1031,68,9.87,0.41,20,10000,7.72,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,16
2023-01-11 17:00:00,14.83,14.12,1030,67,8.77,0.0,20,10000,7.72,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-11,17
2023-01-11 18:00:00,13.51,12.77,1030,71,8.36,0.0,20,10000,9.39,135,13.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-11,18
2023-01-11 19:00:00,12.87,12.09,1031,72,7.95,0.0,20,10000,8.49,360,9.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-11,19
2023-01-11 20:00:00,12.29,11.64,1032,79,8.76,0.0,20,10000,3.6,10,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-11,20
2023-01-11 21:00:00,11.85,11.02,1031,74,7.37,0.0,20,10000,5.36,157,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-11,21
2023-01-11 22:00:00,11.37,10.47,1031,73,6.71,0.0,0,10000,5.14,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-11,22
2023-01-11 23:00:00,11.46,10.59,1031,74,6.99,0.0,0,10000,4.92,135,8.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-11,23
2023-01-12 00:00:00,10.95,10.06,1031,75,6.7,0.0,0,10000,3.6,360,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,0
2023-01-12 01:00:00,10.88,9.85,1030,70,5.63,0.0,0,10000,2.68,135,4.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,1
2023-01-12 02:00:00,10.36,9.46,1030,77,6.51,0.0,0,10000,4.02,135,4.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,2
2023-01-12 03:00:00,11.21,10.58,1032,84,8.61,0.0,0,10000,4.63,340,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,3
2023-01-12 04:00:00,10.22,9.31,1030,77,6.37,0.0,0,10000,4.47,135,5.81,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,4
2023-01-12 05:00:00,10.72,9.81,1029,75,6.47,0.0,0,10000,4.63,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,5
2023-01-12 06:00:00,10.18,9.21,1029,75,5.95,0.0,0,10000,4.02,135,4.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,6
2023-01-12 07:00:00,10.17,9.15,1029,73,5.55,0.0,0,10000,4.63,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,7
2023-01-12 08:00:00,9.05,6.78,1030,76,5.05,0.0,0,10000,4.12,360,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-12,8
2023-01-12 09:00:00,10.05,9.02,1030,73,5.44,0.31,0,10000,4.63,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-12,9
2023-01-12 10:00:00,11.66,10.87,1030,76,7.58,0.83,0,10000,5.14,10,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-12,10
2023-01-12 11:00:00,13.02,12.26,1031,72,8.1,1.47,0,10000,5.36,135,5.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-12,11
2023-01-12 12:00:00,14.08,13.35,1030,69,8.49,1.96,20,10000,4.63,10,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-12,12
2023-01-12 13:00:00,15.16,14.51,1030,68,9.3,1.99,20,10000,4.12,20,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-12,13
2023-01-12 14:00:00,15.04,14.43,1031,70,9.62,1.62,20,10000,4.63,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-12,14
2023-01-12 15:00:00,15.35,14.66,1030,66,9.04,0.99,20,10000,4.63,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-12,15
2023-01-12 16:00:00,15.21,14.54,1028,67,9.13,0.42,20,10000,5.14,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2023-01-12,16
2023-01-12 17:00:00,14.39,13.74,1030,71,9.21,0.0,0,10000,4.63,350,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2023-01-12,17
2023-01-12 18:00:00,12.57,11.79,1029,73,7.87,0.0,20,10000,4.63,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-12,18
2023-01-12 19:00:00,12.01,11.2,1029,74,7.53,0.0,0,10000,3.6,330,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2023-01-12,19
2023-01-12 20:00:00,11.43,10.59,1029,75,7.16,0.0,20,10000,3.09,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-12,20
2023-01-12 21:00:00,11.28,10.37,1029,73,6.62,0.0,20,10000,3.09,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-12,21
2023-01-12 22:00:00,10.79,10.07,1031,82,7.84,0.0,20,10000,2.57,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-12,22
2023-01-12 23:00:00,9.93,8.69,1029,76,5.9,0.0,20,10000,2.57,310,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-12,23
