dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour,rain
2022-10-26 00:00:00,18.81,18.91,1015,83,15.86,0.0,75,10000,7.6,225,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-26,0,
2022-10-26 01:00:00,18.84,18.87,1015,80,15.32,0.0,20,10000,9.83,225,9.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-10-26,1,
2022-10-26 02:00:00,18.84,18.87,1015,80,15.32,0.0,40,10000,8.05,360,10.28,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-10-26,2,
2022-10-26 03:00:00,18.36,18.39,1015,82,15.24,0.0,75,10000,6.71,270,7.6,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-26,3,
2022-10-26 04:00:00,18.84,18.95,1015,83,15.89,0.0,75,10000,7.15,292,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-26,4,
2022-10-26 05:00:00,18.84,18.95,1015,83,15.89,0.0,75,10000,6.71,315,7.6,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-26,5,
2022-10-26 06:00:00,18.82,18.98,1015,85,16.25,0.0,75,10000,5.36,315,10.28,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",2022-10-26,6,
2022-10-26 07:00:00,18.79,19.0,1015,87,16.58,0.0,75,9000,10.28,270,12.96,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-26,7,
2022-10-26 08:00:00,18.94,19.11,1015,85,16.36,0.15,75,10000,9.83,270,9.83,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",2022-10-26,8,
2022-10-26 09:00:00,20.1,20.23,1015,79,16.35,0.67,40,10000,4.92,315,8.49,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-10-26,9,
2022-10-26 10:00:00,20.07,20.25,1015,81,16.71,1.52,20,10000,5.14,110,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-10-26,10,
2022-10-26 11:00:00,21.48,21.72,1015,78,17.49,2.54,20,10000,5.36,225,8.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-10-26,11,
2022-10-26 12:00:00,23.03,23.29,1014,73,17.93,3.24,20,10000,5.66,140,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-10-26,12,
2022-10-26 13:00:00,23.58,23.82,1013,70,17.79,3.23,20,10000,5.14,130,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-10-26,13,
2022-10-26 14:00:00,24.35,24.56,1013,66,17.59,2.68,20,10000,5.81,180,9.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-10-26,14,
2022-10-26 15:00:00,24.77,25.0,1012,65,17.75,1.75,0,10000,4.47,360,6.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-10-26,15,
2022-10-26 16:00:00,24.68,24.64,1012,55,15.04,0.62,0,10000,14.31,315,17.88,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-10-26,16,
2022-10-26 17:00:00,22.69,22.79,1012,68,16.48,0.17,0,10000,10.73,225,17.88,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-10-26,17,
2022-10-26 18:00:00,21.13,21.31,1013,77,16.94,0.0,0,10000,12.52,360,14.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-10-26,18,
2022-10-26 19:00:00,20.67,21.04,1015,86,18.25,0.0,0,10000,5.14,220,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-10-26,19,
2022-10-26 20:00:00,20.54,20.97,1015,89,18.66,0.0,40,10000,5.14,210,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-10-26,20,
2022-10-26 21:00:00,20.23,20.48,1014,83,17.25,0.0,40,10000,10.73,135,11.62,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-10-26,21,
2022-10-26 22:00:00,19.86,20.09,1014,84,17.08,0.0,40,10000,9.39,270,14.75,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-10-26,22,
2022-10-26 23:00:00,19.86,20.04,1014,82,16.7,0.0,75,10000,14.75,315,21.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-26,23,
2022-10-27 00:00:00,19.81,20.01,1014,83,16.84,0.0,40,10000,7.6,360,14.75,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-10-27,0,
2022-10-27 01:00:00,19.81,19.99,1014,82,16.65,0.0,75,10000,6.71,270,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,1,
2022-10-27 02:00:00,19.81,20.01,1015,83,16.84,0.0,75,10000,9.39,270,16.54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,2,
2022-10-27 03:00:00,19.81,20.01,1015,83,16.84,0.0,75,10000,10.28,360,16.09,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,3,
2022-10-27 04:00:00,19.81,20.04,1015,84,17.03,0.0,75,10000,11.62,315,15.2,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,4,
2022-10-27 05:00:00,19.44,19.63,1015,84,16.67,0.0,20,10000,7.6,270,14.31,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",2022-10-27,5,{'1h': 0.13}
2022-10-27 06:00:00,19.69,19.88,1015,83,16.72,0.0,75,10000,12.07,225,12.07,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",2022-10-27,6,
2022-10-27 07:00:00,19.48,19.68,1016,84,16.71,0.0,75,10000,10.28,225,15.2,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",2022-10-27,7,
2022-10-27 08:00:00,19.88,20.06,1016,82,16.72,0.12,40,10000,14.75,360,15.2,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-10-27,8,
2022-10-27 09:00:00,20.23,20.45,1017,82,17.06,0.53,75,10000,7.15,225,9.83,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-27,9,
2022-10-27 10:00:00,21.11,21.37,1017,80,17.53,1.41,75,10000,12.07,360,16.54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-27,10,
2022-10-27 11:00:00,21.16,21.42,1017,80,17.58,2.36,75,7000,12.96,360,21.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-27,11,
2022-10-27 12:00:00,21.29,21.54,1017,79,17.5,3.02,40,10000,12.07,135,22.35,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",2022-10-27,12,{'1h': 0.32}
2022-10-27 13:00:00,21.56,21.81,1017,78,17.56,3.56,75,10000,17.88,315,21.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-27,13,
2022-10-27 14:00:00,21.94,22.23,1017,78,17.93,2.95,75,10000,16.99,270,20.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-27,14,
2022-10-27 15:00:00,21.36,21.67,1017,81,17.97,1.92,40,10000,16.99,270,16.99,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-10-27,15,
2022-10-27 16:00:00,21.21,21.42,1017,78,17.22,0.87,40,10000,15.2,315,21.46,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2022-10-27,16,
2022-10-27 17:00:00,21.07,21.32,1017,80,17.49,0.24,75,10000,23.69,225,23.69,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-10-27,17,
2022-10-27 18:00:00,20.67,20.91,1017,81,17.3,0.0,75,10000,8.23,200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,18,
2022-10-27 19:00:00,20.17,20.44,1018,84,17.38,0.0,75,10000,10.28,270,20.12,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",2022-10-27,19,
2022-10-27 20:00:00,20.12,20.35,1018,83,17.14,0.0,75,10000,18.78,225,20.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,20,
2022-10-27 21:00:00,20.49,20.97,1021,91,18.97,0.0,75,10000,6.69,200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,21,
2022-10-27 22:00:00,19.92,20.13,1019,83,16.95,0.0,75,10000,9.83,225,17.88,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,22,
2022-10-27 23:00:00,19.92,20.08,1019,81,16.56,0.0,75,10000,11.62,315,16.99,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-10-27,23,
