dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-08-05 00:00:00,19.34,19.5,1015,83,16.38,0.0,75,10000,8.05,360,9.83,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-05,0
2022-08-05 01:00:00,18.79,18.92,1014,84,16.03,0.0,75,10000,4.92,135,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-05,1
2022-08-05 02:00:00,19.0,19.12,1014,83,16.05,0.0,75,10000,10.28,360,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-05,2
2022-08-05 03:00:00,19.27,19.45,1015,84,16.5,0.0,75,10000,4.63,320,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-05,3
2022-08-05 04:00:00,19.29,19.49,1015,85,16.71,0.0,75,10000,5.14,340,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-05,4
2022-08-05 05:00:00,19.29,19.49,1015,85,16.71,0.0,75,9000,4.12,330,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-08-05,5
2022-08-05 06:00:00,19.29,19.52,1015,86,16.89,0.0,75,9000,4.12,360,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-08-05,6
2022-08-05 07:00:00,19.28,19.54,1016,87,17.06,0.26,100,8000,2.57,310,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-08-05,7
2022-08-05 08:00:00,19.41,19.6,1016,84,16.64,0.84,100,9000,4.63,350,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-08-05,8
2022-08-05 09:00:00,20.02,20.17,1016,80,16.47,1.84,100,9000,2.57,300,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-08-05,9
2022-08-05 10:00:00,20.84,21.04,1016,79,17.07,3.69,100,9000,2.06,340,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-08-05,10
2022-08-05 11:00:00,21.87,22.07,1016,75,17.24,5.09,100,10000,5.14,20,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-08-05,11
2022-08-05 12:00:00,23.72,23.87,1016,66,16.99,5.99,100,10000,4.12,20,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",2022-08-05,12
2022-08-05 13:00:00,24.34,24.5,1016,64,17.1,6.48,20,10000,3.09,20,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-05,13
2022-08-05 14:00:00,25.75,25.95,1016,60,17.4,5.73,20,10000,4.12,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-05,14
2022-08-05 15:00:00,26.98,27.85,1015,57,17.74,4.34,20,10000,3.6,260,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-05,15
2022-08-05 16:00:00,27.07,27.88,1015,56,17.54,2.76,20,10000,3.09,310,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-05,16
2022-08-05 17:00:00,25.06,25.27,1015,63,17.53,1.37,20,10000,4.63,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-08-05,17
