dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,date,hour
2022-06-07 00:00:00,19.09,19.2,1021,82,15.95,0.0,75,10000,5.36,360,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-07,0
2022-06-07 01:00:00,19.34,19.44,1023,81,16.0,0.0,75,10000,3.09,330,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-07,1
2022-06-07 02:00:00,18.78,18.91,1020,84,16.02,0.0,75,10000,8.49,360,10.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-07,2
2022-06-07 03:00:00,18.45,18.52,1020,83,15.51,0.0,75,10000,8.49,315,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-07,3
2022-06-07 04:00:00,18.44,18.53,1020,84,15.69,0.0,75,10000,7.15,360,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-07,4
2022-06-07 05:00:00,18.02,17.97,1020,80,14.52,0.0,75,10000,8.05,360,8.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2022-06-07,5
2022-06-07 06:00:00,18.4,18.33,1022,78,14.5,0.17,75,10000,4.63,350,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2022-06-07,6
2022-06-07 07:00:00,18.63,18.51,1020,75,14.12,0.75,20,10000,4.12,360,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,7
2022-06-07 08:00:00,20.15,20.0,1021,68,14.06,2.03,20,10000,4.12,350,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,8
2022-06-07 09:00:00,22.41,22.22,1020,58,13.75,4.08,20,10000,7.15,360,7.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,9
2022-06-07 10:00:00,24.01,23.82,1020,52,13.56,6.49,20,10000,5.66,340,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,10
2022-06-07 11:00:00,24.55,24.37,1021,50,13.45,8.73,20,10000,10.73,360,11.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,11
2022-06-07 12:00:00,25.64,25.51,1020,48,13.82,10.14,20,10000,9.39,315,9.39,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,12
2022-06-07 13:00:00,25.6,25.42,1020,46,13.13,10.19,20,10000,12.52,360,14.31,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,13
2022-06-07 14:00:00,25.36,25.1,1020,44,12.24,9.09,20,10000,14.31,292,14.31,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,14
2022-06-07 15:00:00,25.63,25.37,1019,43,12.13,7.04,20,10000,17.43,360,20.12,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,15
2022-06-07 16:00:00,25.61,25.3,1019,41,11.39,4.65,20,10000,11.62,360,17.43,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,16
2022-06-07 17:00:00,24.86,24.52,1019,43,11.44,2.49,20,10000,7.72,320,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,17
2022-06-07 18:00:00,23.65,23.3,1019,47,11.69,1.0,20,10000,8.49,135,9.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,18
2022-06-07 19:00:00,21.77,21.44,1021,55,12.34,0.25,20,10000,5.66,300,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",2022-06-07,19
2022-06-07 20:00:00,19.7,19.45,1019,66,13.18,0.0,20,10000,6.71,360,10.28,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-07,20
2022-06-07 21:00:00,19.1,18.84,1020,68,13.06,0.0,20,10000,4.12,310,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-07,21
2022-06-07 22:00:00,18.58,18.37,1020,72,13.44,0.0,20,10000,5.14,330,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-07,22
2022-06-07 23:00:00,18.42,18.3,1020,76,14.12,0.0,20,10000,7.15,360,8.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",2022-06-07,23
2022-06-08 00:00:00,18.45,18.47,1020,81,15.13,0.0,40,10000,8.05,360,8.05,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",2022-06-08,0
