dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-08-13 00:00:00,19.51,19.61,1013,80,15.97,0.0,20,10000,3.6,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-13,0
2022-08-13 01:00:00,19.42,19.53,1013,81,16.08,0.0,20,10000,5.36,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",8.49,2022-08-13,1
2022-08-13 02:00:00,18.85,18.91,1013,81,15.52,0.0,20,10000,4.47,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.36,2022-08-13,2
2022-08-13 03:00:00,18.59,18.59,1013,80,15.08,0.0,20,10000,4.47,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.47,2022-08-13,3
2022-08-13 04:00:00,18.51,18.53,1013,81,15.19,0.0,20,10000,1.79,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",4.02,2022-08-13,4
2022-08-13 05:00:00,18.2,18.24,1013,83,15.27,0.0,20,10000,4.02,311,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.81,2022-08-13,5
2022-08-13 06:00:00,18.25,18.3,1014,83,15.32,0.0,20,10000,3.09,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-13,6
2022-08-13 07:00:00,18.43,18.52,1013,84,15.68,0.38,20,10000,5.66,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-13,7
2022-08-13 08:00:00,19.65,19.73,1014,79,15.91,1.26,20,10000,5.66,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-13,8
2022-08-13 09:00:00,22.01,22.04,1015,68,15.84,2.86,20,10000,3.09,190,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-13,9
2022-08-13 10:00:00,23.87,23.91,1014,61,15.9,4.84,20,10000,7.15,270,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",7.15,2022-08-13,10
2022-08-13 11:00:00,25.84,25.89,1014,54,15.83,6.75,20,10000,4.02,135,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",5.36,2022-08-13,11
2022-08-13 12:00:00,27.06,27.47,1014,50,15.75,7.99,20,10000,4.63,10,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-13,12
2022-08-13 13:00:00,27.4,27.81,1013,50,16.06,8.19,20,10000,4.63,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-13,13
2022-08-13 14:00:00,27.37,27.51,1013,46,14.74,7.21,20,10000,10.28,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10.28,2022-08-13,14
2022-08-13 15:00:00,26.94,27.13,1013,46,14.35,5.42,20,10000,8.05,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",12.07,2022-08-13,15
2022-08-13 16:00:00,26.68,26.87,1013,45,13.77,3.48,20,10000,12.07,315,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",12.07,2022-08-13,16
2022-08-13 17:00:00,24.66,24.49,1014,50,13.55,1.68,20,10000,7.15,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",10.73,2022-08-13,17
2022-08-13 18:00:00,23.67,23.53,1014,55,14.1,0.56,20,10000,7.15,180,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",12.07,2022-08-13,18
2022-08-13 19:00:00,22.42,22.36,1014,63,15.04,0.0,20,10000,11.62,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",11.62,2022-08-13,19
2022-08-13 20:00:00,20.71,20.66,1015,70,15.05,0.0,20,10000,7.2,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-13,20
2022-08-13 21:00:00,20.01,20.0,1015,74,15.24,0.0,20,10000,5.66,310,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-13,21
2022-08-13 22:00:00,19.52,19.51,1015,76,15.18,0.0,20,10000,7.15,337,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",7.6,2022-08-13,22
2022-08-13 23:00:00,19.22,19.23,1016,78,15.29,0.0,20,10000,2.57,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-13,23
2022-08-14 00:00:00,19.35,19.35,1015,77,15.22,0.0,20,10000,3.13,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",6.71,2022-08-14,0
2022-08-14 01:00:00,18.85,18.85,1015,79,15.13,0.0,20,10000,4.47,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",5.36,2022-08-14,1
2022-08-14 02:00:00,18.57,18.57,1015,80,15.06,0.0,0,10000,3.13,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",4.92,2022-08-14,2
2022-08-14 03:00:00,18.32,18.32,1015,81,15.01,0.0,20,10000,2.57,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-14,3
2022-08-14 04:00:00,18.6,18.58,1015,79,14.89,0.0,20,10000,3.09,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-14,4
2022-08-14 05:00:00,18.47,18.49,1015,81,15.15,0.0,20,10000,3.09,350,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-14,5
2022-08-14 06:00:00,17.76,17.78,1015,84,15.02,0.0,20,10000,2.06,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,6
2022-08-14 07:00:00,18.53,18.58,1015,82,15.4,0.37,20,10000,2.57,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,7
2022-08-14 08:00:00,20.21,20.24,1016,75,15.64,1.26,40,10000,4.12,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-08-14,8
2022-08-14 09:00:00,21.56,21.52,1016,67,15.18,2.87,40,10000,5.66,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-08-14,9
2022-08-14 10:00:00,23.18,23.12,1016,60,14.99,4.9,40,10000,6.17,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-08-14,10
2022-08-14 11:00:00,24.6,24.47,1016,52,14.1,6.85,40,10000,6.69,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-08-14,11
2022-08-14 12:00:00,25.29,25.21,1015,51,14.44,8.1,40,10000,7.72,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-08-14,12
2022-08-14 13:00:00,25.57,25.49,1015,50,14.39,8.25,40,10000,5.81,325,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",7.6,2022-08-14,13
2022-08-14 14:00:00,25.89,25.76,1015,47,13.73,7.26,20,10000,6.17,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,14
2022-08-14 15:00:00,25.5,25.41,1014,50,14.32,5.44,20,10000,7.2,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,15
2022-08-14 16:00:00,25.32,25.19,1014,49,13.85,3.33,20,10000,7.72,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,16
2022-08-14 17:00:00,24.5,24.36,1014,52,14.01,1.61,20,10000,9.26,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,17
2022-08-14 18:00:00,23.06,22.88,1014,56,13.82,0.53,20,10000,8.75,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,18
2022-08-14 19:00:00,21.84,21.78,1015,65,14.97,0.0,20,10000,6.69,320,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-08-14,19
2022-08-14 20:00:00,20.51,20.47,1015,71,15.08,0.0,20,10000,6.17,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-08-14,20
2022-08-14 21:00:00,20.33,20.38,1015,75,15.76,0.0,40,10000,5.66,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-08-14,21
2022-08-14 22:00:00,20.09,20.17,1016,77,15.94,0.0,40,10000,4.12,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-08-14,22
2022-08-14 23:00:00,20.04,20.11,1016,77,15.89,0.0,75,10000,4.63,340,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-08-14,23
