dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour,wind_gust
2022-04-02 00:00:00,10.5,9.15,1014,59,2.84,0.0,0,10000,4.63,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,0,
2022-04-02 01:00:00,10.26,8.86,1014,58,2.37,0.0,0,10000,5.66,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,1,
2022-04-02 02:00:00,9.86,7.36,1014,58,1.99,0.0,0,10000,5.14,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,2,
2022-04-02 03:00:00,9.82,7.13,1013,58,1.96,0.0,0,10000,5.66,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,3,
2022-04-02 04:00:00,9.27,6.83,1013,61,2.14,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,4,
2022-04-02 05:00:00,8.98,6.47,1013,57,0.93,0.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,5,
2022-04-02 06:00:00,8.35,5.47,1014,57,0.34,0.0,0,10000,5.14,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-04-02,6,
2022-04-02 07:00:00,8.55,5.72,1015,54,-0.19,0.16,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,7,
2022-04-02 08:00:00,9.56,6.99,1015,49,-0.54,0.71,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,8,
2022-04-02 09:00:00,11.06,9.42,1015,46,-0.09,1.83,0,10000,5.66,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,9,
2022-04-02 10:00:00,12.76,11.16,1015,41,-0.13,3.05,0,10000,6.17,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,10,
2022-04-02 11:00:00,14.4,12.94,1015,40,0.99,4.45,0,10000,4.63,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,11,
2022-04-02 12:00:00,15.8,14.4,1014,37,1.15,5.37,0,10000,4.63,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,12,
2022-04-02 13:00:00,16.44,14.98,1014,32,-0.25,5.47,0,10000,5.14,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,13,
2022-04-02 14:00:00,16.98,15.49,1013,29,-1.03,4.75,0,10000,6.17,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,14,
2022-04-02 15:00:00,17.12,15.67,1013,30,-0.51,3.44,0,10000,5.66,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-04-02,15,
