dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,rain,date,hour
2022-12-19 00:00:00,15.5,15.01,1025,73,10.69,0.0,40,10000,13.86,270,16.99,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-19,0
2022-12-19 01:00:00,15.45,14.83,1027,68,9.58,0.0,75,10000,14.75,270,17.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-19,1
2022-12-19 02:00:00,15.5,14.99,1025,72,10.48,0.0,40,10000,12.07,225,14.31,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-19,2
2022-12-19 03:00:00,15.5,15.01,1025,73,10.69,0.0,75,10000,13.86,225,13.86,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-19,3
2022-12-19 04:00:00,15.17,14.67,1024,74,10.57,0.0,75,10000,7.6,315,12.52,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-19,4
2022-12-19 05:00:00,14.57,14.04,1024,75,10.19,0.0,75,10000,7.6,315,10.28,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-19,5
2022-12-19 06:00:00,14.41,13.84,1024,74,9.84,0.0,75,10000,9.39,315,13.86,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2022-12-19,6
2022-12-19 07:00:00,14.79,14.28,1024,75,10.41,0.0,40,10000,8.05,225,12.96,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2022-12-19,7
2022-12-19 08:00:00,15.1,14.57,1025,73,10.3,0.0,40,10000,10.28,270,13.86,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2022-12-19,8
2022-12-19 09:00:00,15.05,14.54,1024,74,10.46,0.13,75,10000,15.2,270,21.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,9
2022-12-19 10:00:00,15.81,15.38,1025,74,11.19,0.21,75,10000,17.88,315,18.78,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,10
2022-12-19 11:00:00,16.45,16.11,1025,75,12.01,0.38,75,10000,8.05,315,21.46,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,11
2022-12-19 12:00:00,16.66,16.26,1025,72,11.59,0.51,75,10000,13.86,225,19.67,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,12
2022-12-19 13:00:00,16.7,16.33,1024,73,11.84,1.42,75,10000,16.54,270,17.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,13
2022-12-19 14:00:00,17.32,17.01,1023,73,12.44,1.13,75,10000,22.35,135,22.35,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,14
2022-12-19 15:00:00,17.44,17.17,1023,74,12.76,0.68,75,10000,15.2,247,19.67,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2022-12-19,15
