dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2023-01-14 00:00:00,11.51,10.49,1028,68,5.82,0.0,20,10000,1.03,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-14,0
2023-01-14 01:00:00,11.14,10.09,1027,68,5.46,0.0,20,10000,1.03,280,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2023-01-14,1
2023-01-14 02:00:00,10.2,9.26,1027,76,6.16,0.0,20,10000,1.03,70,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2023-01-14,2
2023-01-14 03:00:00,9.97,9.57,1027,76,5.94,0.0,40,10000,1.54,80,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2023-01-14,3
2023-01-14 04:00:00,9.85,8.97,1027,76,5.82,0.0,40,5000,2.06,40,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",,2023-01-14,4
2023-01-14 05:00:00,9.44,7.76,1027,76,5.43,0.0,75,1200,3.13,135,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]",3.13,2023-01-14,5
2023-01-14 06:00:00,9.29,7.86,1027,76,5.28,0.0,75,9000,2.68,135,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",3.13,2023-01-14,6
2023-01-14 07:00:00,10.53,10.01,1028,91,9.12,0.0,75,9000,2.57,60,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-14,7
2023-01-14 08:00:00,10.5,9.98,1028,91,9.09,0.0,75,10000,2.06,70,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,2023-01-14,8
2023-01-14 09:00:00,9.84,8.96,1028,95,9.08,0.17,75,10000,2.06,60,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",,2023-01-14,9
2023-01-14 10:00:00,10.25,9.76,1029,93,9.17,0.5,75,3000,2.57,40,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",,2023-01-14,10
2023-01-14 11:00:00,10.35,9.87,1029,93,9.27,0.89,75,2500,2.57,20,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,2023-01-14,11
2023-01-14 12:00:00,10.77,10.36,1028,94,9.84,1.18,75,3000,2.57,30,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",,2023-01-14,12
2023-01-14 13:00:00,11.75,11.41,1027,93,10.66,2.08,75,6000,3.09,10,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-14,13
2023-01-14 14:00:00,12.58,11.77,1024,72,7.67,1.7,75,10000,2.57,10,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-14,14
2023-01-14 15:00:00,13.26,12.63,1025,76,9.13,1.04,75,10000,2.06,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-14,15
2023-01-14 16:00:00,13.26,12.65,1025,77,9.32,0.44,75,10000,2.06,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-14,16
2023-01-14 17:00:00,13.26,12.65,1025,77,9.32,0.0,75,10000,2.06,30,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-14,17
2023-01-14 18:00:00,12.98,12.34,1025,77,9.05,0.0,75,10000,2.24,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2.24,2023-01-14,18
2023-01-14 19:00:00,12.83,12.18,1025,77,8.9,0.0,40,10000,1.54,120,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-14,19
2023-01-14 20:00:00,11.73,10.97,1025,77,7.84,0.0,40,10000,2.06,30,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,2023-01-14,20
2023-01-14 21:00:00,11.5,10.72,1026,77,7.61,0.0,75,10000,1.54,20,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-14,21
2023-01-14 22:00:00,11.49,10.71,1025,77,7.6,0.0,75,10000,1.54,50,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-14,22
2023-01-14 23:00:00,12.01,11.25,1025,76,7.92,0.0,75,9000,1.54,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,2023-01-14,23
2023-01-15 00:00:00,11.81,11.03,1025,76,7.72,0.0,75,9000,1.34,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",2.24,2023-01-15,0
2023-01-15 01:00:00,12.09,11.34,1025,76,7.99,0.0,100,9000,2.24,270,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",2.24,2023-01-15,1
2023-01-15 02:00:00,12.2,11.46,1025,76,8.1,0.0,100,9000,3.13,360,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",3.13,2023-01-15,2
2023-01-15 03:00:00,12.99,12.33,1025,76,8.86,0.0,75,10000,1.79,315,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",4.02,2023-01-15,3
2023-01-15 04:00:00,12.7,12.01,1024,76,8.58,0.0,75,10000,2.68,270,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",9.39,2023-01-15,4
2023-01-15 05:00:00,12.07,11.37,1024,78,8.36,0.0,40,10000,4.47,315,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",4.47,2023-01-15,5
2023-01-15 06:00:00,11.73,11.02,1024,79,8.21,0.0,20,10000,4.02,247,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",7.6,2023-01-15,6
2023-01-15 07:00:00,11.99,11.33,1024,80,8.65,0.0,40,7000,5.36,135,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",5.36,2023-01-15,7
2023-01-15 08:00:00,12.42,11.78,1025,79,8.88,0.0,75,8000,6.69,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-15,8
2023-01-15 09:00:00,12.6,12.37,1028,94,11.66,0.1,75,10000,7.2,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-15,9
2023-01-15 10:00:00,12.4,11.97,1029,87,10.3,0.27,40,10000,7.2,10,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-15,10
2023-01-15 11:00:00,13.01,12.22,1028,71,7.88,0.47,40,10000,5.81,135,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",9.39,2023-01-15,11
2023-01-15 12:00:00,12.69,11.82,1028,69,7.16,0.63,75,10000,7.72,360,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-15,12
2023-01-15 13:00:00,12.93,12.05,1028,68,7.17,1.18,75,10000,6.17,10,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,2023-01-15,13
2023-01-15 14:00:00,13.35,12.49,1029,67,7.36,0.96,40,10000,7.2,360,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-15,14
2023-01-15 15:00:00,13.7,12.69,1029,60,6.08,0.6,40,10000,8.23,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,2023-01-15,15
