dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,date,hour
2022-02-01 00:00:00,10.58,9.55,1024,71,5.55,0.0,0,10000,3.6,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,0
2022-02-01 01:00:00,9.61,8.31,1024,73,5.01,0.0,0,10000,2.57,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,1
2022-02-01 02:00:00,8.69,8.11,1024,80,5.44,0.0,0,10000,1.54,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,2
2022-02-01 03:00:00,8.52,8.52,1023,79,5.09,0.0,0,10000,1.03,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,3
2022-02-01 04:00:00,8.29,6.75,1024,78,4.69,0.0,0,10000,2.57,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,4
2022-02-01 05:00:00,9.0,6.49,1024,68,3.42,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,5
2022-02-01 06:00:00,9.85,7.35,1020,56,1.49,0.0,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,6
2022-02-01 07:00:00,10.2,8.63,1028,52,0.79,0.0,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",2022-02-01,7
2022-02-01 08:00:00,9.58,7.95,1029,55,0.99,0.0,0,10000,3.09,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,8
2022-02-01 09:00:00,9.99,7.72,1029,57,1.87,0.48,0,10000,4.63,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,9
2022-02-01 10:00:00,12.5,10.95,1025,44,0.59,1.19,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,10
2022-02-01 11:00:00,13.64,12.18,1026,43,1.3,2.0,0,10000,6.17,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,11
2022-02-01 12:00:00,14.75,13.38,1025,42,1.98,2.6,0,10000,3.6,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,12
2022-02-01 13:00:00,16.52,15.25,1024,39,2.53,2.73,0,10000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2022-02-01,13
