dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-11-05 00:00:00,11.78,11.02,1022,77,7.88,0.0,0,10000,3.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,0
2022-11-05 01:00:00,11.39,10.6,1022,77,7.51,0.0,0,10000,2.06,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,1
2022-11-05 02:00:00,11.0,10.17,1022,77,7.13,0.0,0,10000,3.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,2
2022-11-05 03:00:00,10.89,10.05,1022,77,7.02,0.0,0,10000,2.57,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,3
2022-11-05 04:00:00,10.19,9.35,1022,80,6.9,0.0,0,10000,2.57,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,4
2022-11-05 05:00:00,9.81,8.92,1023,88,7.92,0.0,0,10000,2.06,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,5
2022-11-05 06:00:00,9.47,9.0,1022,85,7.08,0.0,20,10000,1.54,110,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,2022-11-05,6
2022-11-05 07:00:00,10.19,9.33,1022,79,6.72,0.0,0,10000,2.57,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,7
2022-11-05 08:00:00,11.52,10.87,1024,82,8.56,0.0,20,10000,4.12,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,2022-11-05,8
2022-11-05 09:00:00,13.08,12.38,1023,74,8.56,0.57,0,10000,3.09,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-05,9
2022-11-05 10:00:00,14.15,13.47,1022,71,8.98,1.45,0,10000,2.68,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.36,2022-11-05,10
2022-11-05 11:00:00,14.61,13.98,1024,71,9.42,2.45,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-05,11
2022-11-05 12:00:00,17.14,16.5,1022,61,9.57,3.2,0,10000,3.6,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-05,12
2022-11-05 13:00:00,18.49,17.88,1021,57,9.82,3.29,0,10000,4.92,135,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5.36,2022-11-05,13
2022-11-05 14:00:00,18.4,17.81,1022,58,10.0,2.7,0,10000,3.09,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-05,14
2022-11-05 15:00:00,18.96,18.32,1021,54,9.46,1.7,0,10000,3.09,200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-05,15
2022-11-05 16:00:00,19.34,18.64,1021,50,8.67,0.76,0,10000,2.57,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-11-05,16
2022-11-05 17:00:00,18.89,18.27,1020,55,9.66,0.19,0,10000,2.68,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",4.47,2022-11-05,17
2022-11-05 18:00:00,16.29,15.85,1020,72,11.24,0.0,0,10000,2.68,319,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",3.58,2022-11-05,18
2022-11-05 19:00:00,15.42,14.98,1020,75,11.02,0.0,0,10000,4.63,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,19
2022-11-05 20:00:00,14.33,13.83,1021,77,10.36,0.0,0,10000,4.63,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,20
2022-11-05 21:00:00,13.93,13.44,1020,79,10.35,0.0,0,10000,4.63,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-11-05,21
