dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-05-12 15:00:00,28.73,27.71,1016,31,9.94,5.22,0,10000,3.3,294,3.39,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-12,15
2022-05-12 16:00:00,28.19,27.39,1016,33,10.41,3.45,0,10000,4.71,311,4.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-12,16
2022-05-12 17:00:00,27.31,26.84,1016,35,10.52,1.76,0,10000,5.14,325,5.18,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-12,17
2022-05-12 18:00:00,25.18,24.77,1016,39,10.26,0.66,1,10000,5.38,334,7.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-12,18
2022-05-12 19:00:00,22.71,22.21,1017,45,10.18,0.15,4,10000,3.91,335,6.28,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-12,19
2022-05-12 20:00:00,19.43,18.84,1017,54,9.85,0.0,5,10000,3.66,340,6.26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-12,20
2022-05-12 21:00:00,18.56,17.93,1018,56,9.6,0.0,7,10000,2.77,359,4.7,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-12,21
2022-05-12 22:00:00,18.03,17.38,1019,57,9.44,0.0,10,10000,2.12,5,3.85,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-12,22
2022-05-12 23:00:00,17.62,16.95,1019,58,9.28,0.0,9,10000,1.93,13,3.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-12,23
2022-05-13 00:00:00,17.38,16.66,1019,57,8.9,0.0,9,10000,1.84,358,2.52,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-13,0
2022-05-13 01:00:00,17.21,16.45,1018,56,8.46,0.0,1,10000,1.62,6,2.07,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-13,1
2022-05-13 02:00:00,17.01,16.2,1018,55,7.99,0.0,3,10000,1.22,18,1.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-13,2
2022-05-13 03:00:00,16.78,15.92,1018,54,7.7,0.0,3,10000,0.68,45,0.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-13,3
2022-05-13 04:00:00,16.67,15.8,1018,54,7.45,0.0,2,10000,0.93,87,0.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-13,4
2022-05-13 05:00:00,16.36,15.46,1018,54,7.29,0.0,2,10000,0.83,50,0.95,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-05-13,5
2022-05-13 06:00:00,16.49,15.58,1018,53,7.26,0.0,3,10000,1.27,59,1.29,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-13,6
2022-05-13 07:00:00,18.04,17.18,1019,49,7.36,0.51,0,10000,1.43,25,1.76,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-13,7
2022-05-13 08:00:00,20.17,19.37,1018,43,7.08,1.53,2,10000,1.82,27,2.25,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-13,8
2022-05-13 09:00:00,22.36,21.64,1019,38,7.32,3.21,3,10000,1.73,61,2.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-13,9
2022-05-13 10:00:00,24.14,23.55,1018,36,7.9,4.9,10,10000,1.6,82,1.85,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-05-13,10
2022-05-13 11:00:00,25.41,24.89,1018,34,8.15,6.7,28,10000,1.13,71,1.62,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,2022-05-13,11
2022-05-13 12:00:00,26.8,26.41,1018,33,8.45,7.84,40,10000,0.44,358,1.11,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,2022-05-13,12
2022-05-13 13:00:00,27.78,27.03,1017,32,8.85,7.75,100,10000,0.86,313,1.2,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,13
2022-05-13 14:00:00,27.95,27.21,1016,33,9.19,6.87,100,10000,1.66,285,1.7,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,14
2022-05-13 15:00:00,27.85,27.13,1016,33,9.64,5.25,99,10000,3.08,291,2.39,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,15
2022-05-13 16:00:00,27.01,26.73,1016,37,10.67,3.45,85,10000,4.22,303,3.12,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,16
2022-05-13 17:00:00,25.67,25.36,1016,41,11.58,1.76,86,10000,5.4,320,5.88,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,17
2022-05-13 18:00:00,24.04,23.6,1016,42,10.25,0.66,87,10000,5.36,333,7.63,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,18
2022-05-13 19:00:00,22.14,21.56,1016,44,9.51,0.14,100,10000,3.7,335,6.5,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-05-13,19
2022-05-13 20:00:00,20.89,20.24,1016,46,8.81,0.0,100,10000,3.29,348,5.75,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-05-13,20
2022-05-13 21:00:00,20.35,19.62,1016,45,8.09,0.0,100,10000,2.79,353,4.7,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-05-13,21
2022-05-13 22:00:00,20.04,19.27,1016,45,7.67,0.0,100,10000,1.9,7,3.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-05-13,22
