dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-09-10 15:00:00,27.65,27.84,1015,47,15.33,4.23,20,10000,4.77,300,4.04,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-09-10,15
2022-09-10 16:00:00,27.45,27.72,1015,48,15.47,2.47,16,10000,4.4,300,3.82,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-09-10,16
2022-09-10 17:00:00,26.79,27.28,1015,51,15.81,1.02,12,10000,4.49,307,4.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-09-10,17
2022-09-10 18:00:00,25.52,25.59,1015,56,16.1,0.24,9,10000,4.84,312,6.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-09-10,18
2022-09-10 19:00:00,23.47,23.62,1015,67,16.99,0.0,4,10000,4.11,319,6.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-09-10,19
2022-09-10 20:00:00,21.68,21.91,1016,77,17.64,0.0,0,10000,2.88,321,4.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-09-10,20
2022-09-10 21:00:00,21.21,21.45,1016,79,17.8,0.0,0,10000,2.75,323,4.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-09-10,21
2022-09-10 22:00:00,21.05,21.33,1016,81,17.93,0.0,0,10000,2.13,321,3.27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-09-10,22
2022-09-10 23:00:00,20.81,21.09,1016,82,18.02,0.0,1,10000,1.59,318,2.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-09-10,23
2022-09-11 00:00:00,20.64,20.95,1015,84,18.0,0.0,17,10000,1.2,304,1.75,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-09-11,0
