dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2021-11-24 15:00:00,13.56,12.46,1015,57,5.21,0.97,75,10000,6.19,331,7.34,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2021-11-24,15
2021-11-24 16:00:00,13.51,12.4,1015,57,5.17,0.44,65,10000,6.14,340,7.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2021-11-24,16
2021-11-24 17:00:00,12.99,11.91,1015,60,5.42,0.0,53,10000,6.3,349,10.25,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2021-11-24,17
2021-11-24 18:00:00,12.31,11.35,1016,67,6.37,0.0,40,10000,5.19,354,11.21,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2021-11-24,18
2021-11-24 19:00:00,12.22,11.4,1017,73,7.53,0.0,17,10000,5.68,350,11.19,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.1,,2021-11-24,19
2021-11-24 20:00:00,12.5,11.69,1017,72,7.96,0.0,43,10000,6.61,345,11.14,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.03,,2021-11-24,20
2021-11-24 21:00:00,12.11,11.26,1017,72,7.51,0.0,34,10000,6.76,345,11.5,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2021-11-24,21
2021-11-24 22:00:00,12.02,11.13,1017,71,7.22,0.0,27,10000,6.62,346,11.58,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2021-11-24,22
2021-11-24 23:00:00,11.85,10.97,1016,72,7.22,0.0,24,10000,7.02,348,11.81,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2021-11-24,23
2021-11-25 00:00:00,11.69,10.69,1016,68,6.33,0.0,21,10000,6.97,349,12.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2021-11-25,0
2021-11-25 01:00:00,11.54,10.5,1016,67,6.01,0.0,0,10000,6.98,347,12.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-25,1
2021-11-25 02:00:00,11.49,10.52,1016,70,6.56,0.0,0,10000,6.97,344,12.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-25,2
2021-11-25 03:00:00,11.64,10.74,1016,72,7.03,0.0,25,10000,6.33,341,11.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2021-11-25,3
2021-11-25 04:00:00,11.76,10.87,1015,72,7.2,0.0,44,10000,5.95,340,11.19,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.1,,2021-11-25,4
2021-11-25 05:00:00,11.49,10.68,1014,76,7.72,0.0,36,10000,5.82,341,11.04,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.17,,2021-11-25,5
2021-11-25 06:00:00,11.29,10.49,1014,77,7.69,0.0,32,10000,5.15,340,10.7,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.17,,2021-11-25,6
2021-11-25 07:00:00,11.32,10.41,1013,73,6.88,0.0,0,10000,4.85,331,9.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.29,,2021-11-25,7
2021-11-25 08:00:00,11.42,10.55,1013,74,7.27,0.0,6,10000,4.9,329,9.33,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.29,,2021-11-25,8
2021-11-25 09:00:00,12.53,11.54,1013,65,6.47,0.08,6,10000,4.54,321,7.59,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.29,,2021-11-25,9
2021-11-25 10:00:00,13.46,12.35,1013,57,5.39,0.66,6,10000,5.03,315,6.23,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.33,,2021-11-25,10
2021-11-25 11:00:00,11.68,10.89,1013,76,7.87,1.17,12,6809,6.46,340,7.65,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.63,{'1h': 1},2021-11-25,11
2021-11-25 12:00:00,9.02,6.66,1013,82,6.41,1.54,26,10000,4.3,355,7.5,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",0.98,{'1h': 2.73},2021-11-25,12
2021-11-25 13:00:00,10.04,9.06,1012,75,6.08,1.71,100,10000,1.03,285,3.17,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.88,{'1h': 0.74},2021-11-25,13
2021-11-25 14:00:00,10.6,9.62,1011,73,6.16,1.4,100,10000,1.57,307,3.42,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.76,,2021-11-25,14
2021-11-25 15:00:00,11.18,10.16,1011,69,5.9,0.86,76,10000,1.18,302,2.76,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.25},2021-11-25,15
2021-11-25 16:00:00,10.97,9.95,1011,70,5.92,0.32,65,10000,1.09,356,2.22,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.49},2021-11-25,16
2021-11-25 17:00:00,10.26,9.33,1011,76,6.42,0.0,58,10000,0.9,86,1.02,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.23},2021-11-25,17
2021-11-25 18:00:00,9.58,8.79,1012,80,6.63,0.0,50,10000,1.9,93,2.2,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.76,,2021-11-25,18
2021-11-25 19:00:00,9.13,7.76,1013,84,6.85,0.0,7,10000,2.54,76,3.61,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.26,,2021-11-25,19
2021-11-25 20:00:00,8.73,7.04,1013,86,6.76,0.0,8,10000,2.91,60,4.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.28,,2021-11-25,20
2021-11-25 21:00:00,8.3,6.29,1014,86,6.41,0.0,15,10000,3.29,49,6.32,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.2,,2021-11-25,21
2021-11-25 22:00:00,8.4,6.79,1014,84,6.11,0.0,21,10000,2.7,33,7.11,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.13,,2021-11-25,22
2021-11-25 23:00:00,8.63,7.83,1014,82,5.97,0.0,24,10000,1.75,70,2.65,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.16,,2021-11-25,23
2021-11-26 00:00:00,8.54,7.53,1014,83,6.01,0.0,31,10000,1.96,61,2.81,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.09,,2021-11-26,0
2021-11-26 01:00:00,8.23,7.2,1014,84,5.99,0.0,13,10000,1.92,38,2.35,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2021-11-26,1
2021-11-26 02:00:00,8.04,6.69,1014,85,5.9,0.0,9,10000,2.26,16,3.48,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-26,2
2021-11-26 03:00:00,7.94,6.39,1014,84,5.67,0.0,9,10000,2.49,15,4.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-26,3
2021-11-26 04:00:00,7.65,5.73,1014,84,5.3,0.0,8,10000,2.94,23,6.65,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-26,4
2021-11-26 05:00:00,7.46,5.45,1015,81,4.65,0.0,7,10000,3.02,26,6.7,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-26,5
2021-11-26 06:00:00,7.33,5.27,1015,78,3.99,0.0,6,10000,3.05,24,6.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-26,6
2021-11-26 07:00:00,7.32,5.35,1015,75,3.44,0.0,0,10000,2.91,31,5.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2021-11-26,7
2021-11-26 08:00:00,7.4,5.54,1016,73,3.23,0.0,1,10000,2.78,43,4.95,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-11-26,8
2021-11-26 09:00:00,8.45,6.87,1016,69,3.44,0.29,1,10000,2.66,37,5.2,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-11-26,9
2021-11-26 10:00:00,9.84,8.15,1017,62,3.2,0.82,1,10000,3.31,39,6.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-11-26,10
2021-11-26 11:00:00,11.31,9.96,1017,56,3.03,1.44,1,10000,4.2,38,7.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-11-26,11
