dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-11-03 15:00:00,19.74,19.94,1019,83,16.77,0.27,75,10000,4.93,247,7.96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.38,{'1h': 0.15},2022-11-03,15
2022-11-03 16:00:00,19.61,19.82,1019,84,16.83,0.27,80,10000,4.56,244,7.77,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.5,,2022-11-03,16
2022-11-03 17:00:00,19.39,19.6,1020,85,16.8,0.07,85,10000,3.62,255,7.44,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.61,,2022-11-03,17
2022-11-03 18:00:00,19.04,19.3,1020,88,17.01,0.0,90,10000,3.21,267,6.75,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.65,{'1h': 0.18},2022-11-03,18
2022-11-03 19:00:00,18.68,18.95,1021,90,17.01,0.0,94,10000,2.27,269,5.23,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.45,,2022-11-03,19
2022-11-03 20:00:00,17.83,18.12,1022,94,17.13,0.0,87,10000,1.41,283,1.79,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.36,,2022-11-03,20
2022-11-03 21:00:00,18.0,18.31,1022,94,17.2,0.0,91,10000,0.88,288,1.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.35,,2022-11-03,21
2022-11-03 22:00:00,17.97,18.28,1022,94,17.17,0.0,94,10000,0.77,298,0.95,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.27,,2022-11-03,22
2022-11-03 23:00:00,17.92,18.2,1022,93,17.09,0.0,95,10000,0.79,320,0.86,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.2,,2022-11-03,23
2022-11-04 00:00:00,17.81,18.07,1022,93,16.95,0.0,96,10000,0.76,301,0.81,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.16,,2022-11-04,0
2022-11-04 01:00:00,17.38,17.63,1022,94,16.67,0.0,100,10000,1.11,332,1.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-04,1
2022-11-04 02:00:00,17.08,17.27,1022,93,16.26,0.0,100,10000,1.8,5,2.46,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-04,2
2022-11-04 03:00:00,16.77,16.9,1022,92,15.7,0.0,100,10000,1.72,15,2.27,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-04,3
2022-11-04 04:00:00,16.36,16.38,1022,89,14.77,0.0,100,10000,1.82,19,2.7,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-04,4
